axis,source,term_id,term_name,term_size_in_background,query_size,intersection_size,raw_hypergeom_p,bh_q_within_source,significant_q_lt_0_05,intersection_genes,themes
cluster_5,GO:BP,GO:0046007,Major prion protein,6,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0050850,Major prion protein,14,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0050860,Major prion protein,12,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0070885,Major prion protein,8,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:1904645,Major prion protein,6,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0001836,"Superoxide dismutase [Mn], mitochondrial",12,65,2,0.006941302472260981,0.17339090257239675,False,BAX;BCL2,
cluster_5,GO:BP,GO:0010042,"Superoxide dismutase [Mn], mitochondrial",5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0032364,"Superoxide dismutase [Mn], mitochondrial",5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0051602,"Superoxide dismutase [Mn], mitochondrial",6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0071361,"Superoxide dismutase [Mn], mitochondrial",6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0006139,"Thymidine kinase, cytosolic",7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:1900747,Histidine-rich glycoprotein,5,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0016064,HLA class II histocompatibility antigen gamma chain,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0030890,HLA class II histocompatibility antigen gamma chain,17,65,2,0.013819933418413047,0.3020642590024566,False,BCL2;IL4,
cluster_5,GO:BP,GO:0090023,HLA class II histocompatibility antigen gamma chain,12,65,1,0.12118699333828407,0.9072347391196313,False,CXCL8,
cluster_5,GO:BP,GO:0051290,"Keratin, type II cytoskeletal 1",7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0070268,"Keratin, type II cytoskeletal 1",6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0007017,Tubulin beta-4A chain,14,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0032481,Glyceraldehyde-3-phosphate dehydrogenase,15,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0061760,Glyceraldehyde-3-phosphate dehydrogenase,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0018108,Receptor tyrosine-protein kinase erbB-2,18,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0043406,Receptor tyrosine-protein kinase erbB-2,9,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0021549,Proto-oncogene Wnt-1,12,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0030901,Proto-oncogene Wnt-1,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:1904948,Proto-oncogene Wnt-1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:1990403,Proto-oncogene Wnt-1,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:2000773,Proto-oncogene Wnt-1,14,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0042771,Cellular tumor antigen p53,11,65,1,0.11166651909944877,0.8733534784519188,False,TP53,
cluster_5,GO:BP,GO:0010212,Cellular tumor antigen p53,14,65,1,0.13992754607492383,0.9621984067174538,False,TP53,
cluster_5,GO:BP,GO:0031571,Cellular tumor antigen p53,9,65,3,9.377022096088211e-05,0.007173421903507482,True,CCND1;CDK2;TP53,
cluster_5,GO:BP,GO:0032211,Cellular tumor antigen p53,11,65,1,0.11166651909944877,0.8733534784519188,False,TP53,
cluster_5,GO:BP,GO:0072332,Cellular tumor antigen p53,6,65,1,0.06251964487816611,0.7576638151571813,False,TP53,
cluster_5,GO:BP,GO:0048010,Heat shock protein beta-1,12,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:2001028,Heat shock protein beta-1,7,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0002933,Cytochrome P450 1A1,6,65,5,7.134132486229991e-10,1.587668756935547e-07,True,CYP1A1;CYP2C8;CYP2E1;CYP3A4;CYP3A5,xenobiotic_cyp
cluster_5,GO:BP,GO:0019373,Cytochrome P450 1A1,13,65,11,6.6393633293966084e-21,8.12658071518145e-18,True,CYP1A1;CYP1A2;CYP1B1;CYP2A13;CYP2A6;CYP2C19;CYP2C8;CYP2C9;CYP2E1;CYP2F1;CYP2S1,xenobiotic_cyp
cluster_5,GO:BP,GO:0032094,Cytochrome P450 1A1,6,65,1,0.06251964487816611,0.7576638151571813,False,CYP1A1,xenobiotic_cyp
cluster_5,GO:BP,GO:0042759,Cytochrome P450 1A1,10,65,7,1.3476472665859366e-12,4.712915012289104e-10,True,CYP1A1;CYP1A2;CYP2C8;CYP2C9;CYP2D6;CYP2E1;CYP3A4,xenobiotic_cyp
cluster_5,GO:BP,GO:0043010,Cytochrome P450 1A1,18,65,1,0.17623593123151124,1.0,False,CYP1A1,xenobiotic_cyp
cluster_5,GO:BP,GO:0046685,Cytochrome P450 1A1,8,65,1,0.08249161351840703,0.8013471027502398,False,CYP1A1,xenobiotic_cyp
cluster_5,GO:BP,GO:0097267,Cytochrome P450 1A1,7,65,6,8.22502368672269e-12,2.5168572481371432e-09,True,CYP1A1;CYP1A2;CYP1B1;CYP2C19;CYP2C8;CYP2C9,xenobiotic_cyp
cluster_5,GO:BP,GO:0006207,Thymidylate synthase,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0001775,Insulin-like growth factor 1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0030166,Insulin-like growth factor 1,8,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0045445,Insulin-like growth factor 1,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0060396,Insulin-like growth factor 1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0150079,Insulin-like growth factor 1,5,65,1,0.0523737535889688,0.7576638151571813,False,IL4,
cluster_5,GO:BP,GO:2000679,Insulin-like growth factor 1,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0002028,Sodium/potassium-transporting ATPase subunit alpha-1,7,65,0,1.0,1.0,False,,transport_trafficking
cluster_5,GO:BP,GO:0030003,Sodium/potassium-transporting ATPase subunit alpha-1,8,65,0,1.0,1.0,False,,transport_trafficking
cluster_5,GO:BP,GO:0055119,Sodium/potassium-transporting ATPase subunit alpha-1,9,65,0,1.0,1.0,False,,transport_trafficking
cluster_5,GO:BP,GO:0086009,Sodium/potassium-transporting ATPase subunit alpha-1,8,65,0,1.0,1.0,False,,transport_trafficking
cluster_5,GO:BP,GO:0086013,Sodium/potassium-transporting ATPase subunit alpha-1,6,65,0,1.0,1.0,False,,transport_trafficking
cluster_5,GO:BP,GO:0086064,Sodium/potassium-transporting ATPase subunit alpha-1,9,65,0,1.0,1.0,False,,transport_trafficking
cluster_5,GO:BP,GO:0010882,Sodium/potassium-transporting ATPase subunit beta-1,7,65,0,1.0,1.0,False,,transport_trafficking
cluster_5,GO:BP,GO:0030001,Sodium/potassium-transporting ATPase subunit beta-1,10,65,0,1.0,1.0,False,,transport_trafficking
cluster_5,GO:BP,GO:0007613,Amyloid-beta precursor protein,29,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0008542,Amyloid-beta precursor protein,12,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0016358,Amyloid-beta precursor protein,6,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0030111,Amyloid-beta precursor protein,7,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0034121,Amyloid-beta precursor protein,5,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0098989,Amyloid-beta precursor protein,7,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0141163,Amyloid-beta precursor protein,9,65,1,0.09231990045336147,0.8188373779341626,False,MC1R,rna_protein_processing
cluster_5,GO:BP,GO:1900181,Amyloid-beta precursor protein,6,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:1902993,Amyloid-beta precursor protein,7,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:1990418,Amyloid-beta precursor protein,5,65,1,0.0523737535889688,0.7576638151571813,False,CASP3,rna_protein_processing
cluster_5,GO:BP,GO:2000406,Amyloid-beta precursor protein,7,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0006068,"Aldehyde dehydrogenase, mitochondrial",6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0006694,"Steroid 17-alpha-hydroxylase/17,20 lyase",15,65,1,0.14914970204739655,0.9894809501680942,False,CYP19A1,
cluster_5,GO:BP,GO:0006704,"Steroid 17-alpha-hydroxylase/17,20 lyase",5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0042448,"Steroid 17-alpha-hydroxylase/17,20 lyase",6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0031589,Integrin beta-3,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0033630,Integrin beta-3,10,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0033631,Integrin beta-3,9,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0034113,Integrin beta-3,13,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0035295,Integrin beta-3,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0035313,Integrin beta-3,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0048333,Integrin beta-3,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0099149,Integrin beta-3,11,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0006700,"Cholesterol side-chain cleavage enzyme, mitochondrial",5,65,0,1.0,1.0,False,,lipid_metabolism
cluster_5,GO:BP,GO:0008207,"Cholesterol side-chain cleavage enzyme, mitochondrial",5,65,0,1.0,1.0,False,,lipid_metabolism
cluster_5,GO:BP,GO:0016125,"Cholesterol side-chain cleavage enzyme, mitochondrial",8,65,2,0.003027196301480263,0.10151474720580389,False,CYP19A1;CYP1B1,lipid_metabolism
cluster_5,GO:BP,GO:0002523,Protein S100-A8,6,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0030593,Protein S100-A8,15,65,1,0.14914970204739655,0.9894809501680942,False,CXCL8,rna_protein_processing
cluster_5,GO:BP,GO:0035425,Protein S100-A8,5,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0042326,Inhibin alpha chain,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0010633,Interleukin-4,11,65,1,0.11166651909944877,0.8733534784519188,False,IL4,inflammatory_signaling
cluster_5,GO:BP,GO:0016239,Interleukin-4,8,65,1,0.08249161351840703,0.8013471027502398,False,IL4,inflammatory_signaling
cluster_5,GO:BP,GO:0030183,Interleukin-4,26,65,1,0.2443840352973035,1.0,False,IL4,inflammatory_signaling
cluster_5,GO:BP,GO:2000553,Interleukin-4,6,65,1,0.06251964487816611,0.7576638151571813,False,IL4,inflammatory_signaling
cluster_5,GO:BP,GO:0014912,Plasminogen activator inhibitor 1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:1901331,Plasminogen activator inhibitor 1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0043278,Protein kinase C gamma type,9,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0048265,Protein kinase C gamma type,5,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0060291,Protein kinase C gamma type,21,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:1901799,Protein kinase C gamma type,6,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0008015,Plasma protease C1 inhibitor,11,65,1,0.11166651909944877,0.8733534784519188,False,NOS3,
cluster_5,GO:BP,GO:0006706,Cytochrome P450 1A2,5,65,4,5.919008709238252e-08,1.0349809514439458e-05,True,CYP1A1;CYP1A2;CYP1B1;CYP3A4,xenobiotic_cyp
cluster_5,GO:BP,GO:0016098,Cytochrome P450 1A2,6,65,6,1.1848750184736737e-12,4.712915012289104e-10,True,CYP1A2;CYP2C19;CYP2C9;CYP2D6;CYP2E1;CYP3A4,xenobiotic_cyp
cluster_5,GO:BP,GO:0032259,Cytochrome P450 1A2,5,65,2,0.0011038135051357244,0.051964143472543335,False,COMT;CYP1A2,xenobiotic_cyp
cluster_5,GO:BP,GO:0032787,Cytochrome P450 1A2,10,65,4,2.3877371602948633e-06,0.00029225902842009127,True,CYP1A2;CYP2C19;CYP2C8;CYP2C9,xenobiotic_cyp
cluster_5,GO:BP,GO:0070989,Cytochrome P450 1A2,8,65,6,3.262600032811633e-11,8.874272089247643e-09,True,CYP1A2;CYP2C8;CYP2C9;CYP2D6;CYP3A4;CYP3A5,xenobiotic_cyp
cluster_5,GO:BP,GO:0140468,Eukaryotic translation initiation factor 2 subunit 1,5,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0045542,Fibroblast growth factor 1,9,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0050731,Interleukin-6,7,65,1,0.0725585613662912,0.7756478525095234,False,FGF7,inflammatory_signaling
cluster_5,GO:BP,GO:0001960,Interleukin-6,6,65,0,1.0,1.0,False,,inflammatory_signaling
cluster_5,GO:BP,GO:0032966,Interleukin-6,8,65,0,1.0,1.0,False,,inflammatory_signaling
cluster_5,GO:BP,GO:0070102,Interleukin-6,6,65,0,1.0,1.0,False,,inflammatory_signaling
cluster_5,GO:BP,GO:0150077,Interleukin-6,7,65,0,1.0,1.0,False,,inflammatory_signaling
cluster_5,GO:BP,GO:0003015,Endothelin-1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0010460,Endothelin-1,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0042554,Endothelin-1,10,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0044321,Endothelin-1,5,65,1,0.0523737535889688,0.7576638151571813,False,CCND1,
cluster_5,GO:BP,GO:0045987,Endothelin-1,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0046888,Endothelin-1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0051899,Endothelin-1,8,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0061626,Endothelin-1,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0071372,Endothelin-1,8,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0071375,Endothelin-1,10,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0071559,Endothelin-1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0072112,Endothelin-1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0141156,Endothelin-1,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:1903537,Endothelin-1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0007159,Intercellular adhesion molecule 1,13,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0050900,Intercellular adhesion molecule 1,13,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0002181,Large ribosomal subunit protein uL10,50,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:1901740,Large ribosomal subunit protein uL10,28,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0016486,Neuroendocrine protein 7B2,6,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0043922,Transcription factor Jun,6,65,1,0.06251964487816611,0.7576638151571813,False,JUN,
cluster_5,GO:BP,GO:0010756,Tetranectin,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0006968,Integrin beta-1,19,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0045743,Integrin beta-1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0045906,Integrin beta-1,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0007077,Protein kinase C beta type,5,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0043001,"Keratin, type I cytoskeletal 18",11,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0006784,Uroporphyrinogen decarboxylase,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0006785,Uroporphyrinogen decarboxylase,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0043279,Cholinesterase,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0051593,Cholinesterase,5,65,1,0.0523737535889688,0.7576638151571813,False,ASCL1,
cluster_5,GO:BP,GO:0009311,Alpha-galactosidase A,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0045019,Alpha-galactosidase A,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0051016,Gelsolin,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0086003,Gelsolin,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0050847,Progesterone receptor,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0030261,Cyclin-dependent kinase 1,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0045880,Cyclin-dependent kinase 1,16,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0060045,Cyclin-dependent kinase 1,9,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0015986,"ATP synthase F(1) complex subunit beta, mitochondrial",5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0010832,Cell adhesion molecule CEACAM5,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0038095,Low affinity immunoglobulin epsilon Fc receptor,11,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0005977,"Glycogen phosphorylase, liver form",7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0006002,Glucose-6-phosphate isomerase,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0051156,Glucose-6-phosphate isomerase,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0006287,DNA polymerase beta,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0051057,Integrin alpha-V,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0097192,Integrin alpha-V,11,65,2,0.005824419642042675,0.1511224756334862,False,BAX;BCL2,
cluster_5,GO:BP,GO:0001963,Corticotropin-releasing hormone,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0007567,Corticotropin-releasing hormone,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0035176,Corticotropin-releasing hormone,21,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0006644,Lipoprotein lipase,16,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0016042,Lipoprotein lipase,14,65,1,0.13992754607492383,0.9621984067174538,False,CYP1B1,rna_protein_processing
cluster_5,GO:BP,GO:0019433,Lipoprotein lipase,7,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0031670,Lipoprotein lipase,6,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0048711,Glia-derived nexin,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0090331,Glia-derived nexin,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0042462,Tyrosine 3-monooxygenase,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0036151,Acyl-CoA-binding protein,5,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0019896,Neurofilament light polypeptide,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0090128,Neurofilament light polypeptide,6,65,1,0.06251964487816611,0.7576638151571813,False,FGF7,
cluster_5,GO:BP,GO:0035162,Thyroid peroxidase,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0038155,Protein disulfide-isomerase,6,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0046598,Protein disulfide-isomerase,6,65,1,0.06251964487816611,0.7576638151571813,False,LGALS1,rna_protein_processing
cluster_5,GO:BP,GO:0010759,Macrophage colony-stimulating factor 1 receptor,13,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0120041,Macrophage colony-stimulating factor 1 receptor,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0045217,Macrophage colony-stimulating factor 1 receptor,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0001921,Annexin A2,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0042267,Tubulin beta chain,10,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0033993,Carbonic anhydrase 3,9,65,1,0.09231990045336147,0.8188373779341626,False,PPARG,
cluster_5,GO:BP,GO:0044320,Carbonic anhydrase 3,5,65,1,0.0523737535889688,0.7576638151571813,False,CCNA2,
cluster_5,GO:BP,GO:0043303,Gastrin-releasing peptide,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0006044,Beta-hexosaminidase subunit beta,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0019065,Procathepsin L,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0097067,Procathepsin L,5,65,1,0.0523737535889688,0.7576638151571813,False,THRB,
cluster_5,GO:BP,GO:0007172,T-cell surface glycoprotein CD3 epsilon chain,5,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0002021,Heat shock protein HSP 90-alpha,6,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0006839,Heat shock protein HSP 90-alpha,7,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0009409,Heat shock protein HSP 90-alpha,9,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0042220,Heat shock protein HSP 90-alpha,15,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0043335,Heat shock protein HSP 90-alpha,5,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0060452,Heat shock protein HSP 90-alpha,6,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0050801,Uromodulin,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0001933,Tyrosine-protein kinase Lyn,10,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0002768,Tyrosine-protein kinase Lyn,5,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0009743,Tyrosine-protein kinase Lyn,5,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0015908,Tyrosine-protein kinase Lyn,10,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0034144,Tyrosine-protein kinase Lyn,6,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0034145,Tyrosine-protein kinase Lyn,7,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0060397,Tyrosine-protein kinase Lyn,7,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0071396,Tyrosine-protein kinase Lyn,7,65,0,1.0,1.0,False,,rna_protein_processing
cluster_5,GO:BP,GO:0006108,"Fumarate hydratase, mitochondrial",5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0010810,Thrombospondin-1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0048266,Thrombospondin-1,10,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0048514,Thrombospondin-1,10,65,1,0.10204451005786644,0.8410941435072627,False,CYP1B1,
cluster_5,GO:BP,GO:0071636,Thrombospondin-1,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:1903671,Thrombospondin-1,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:1905564,Transcription factor Sp1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0044319,Rho-related GTP-binding protein RhoC,6,65,1,0.06251964487816611,0.7576638151571813,False,RHOC,rna_protein_processing
cluster_5,GO:BP,GO:0008589,Transcription activator GLI1,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0009913,Transcription activator GLI1,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0030850,Transcription activator GLI1,7,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:1902808,Transcription activator GLI1,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0002726,Complement decay-accelerating factor,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0045730,Complement decay-accelerating factor,8,65,1,0.08249161351840703,0.8013471027502398,False,CXCL8,
cluster_5,GO:BP,GO:0070633,ATP-dependent translocase ABCB1,7,65,1,0.0725585613662912,0.7756478525095234,False,ABCB1,
cluster_5,GO:BP,GO:0072089,ATP-dependent translocase ABCB1,5,65,1,0.0523737535889688,0.7576638151571813,False,ABCB1,
cluster_5,GO:BP,GO:1905039,ATP-dependent translocase ABCB1,7,65,1,0.0725585613662912,0.7756478525095234,False,ABCB1,
cluster_5,GO:BP,GO:1990961,ATP-dependent translocase ABCB1,6,65,1,0.06251964487816611,0.7576638151571813,False,ABCB1,
cluster_5,GO:BP,GO:0006865,Amino acid transporter heavy chain SLC3A2,20,65,0,1.0,1.0,False,,transport_trafficking
cluster_5,GO:BP,GO:0015820,Amino acid transporter heavy chain SLC3A2,5,65,0,1.0,1.0,False,,transport_trafficking
cluster_5,GO:BP,GO:0070327,Amino acid transporter heavy chain SLC3A2,5,65,0,1.0,1.0,False,,transport_trafficking
cluster_5,GO:BP,GO:0016188,Synaptophysin,5,65,1,0.0523737535889688,0.7576638151571813,False,SYP,
cluster_5,GO:BP,GO:0048246,72 kDa type IV collagenase,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0043651,Glutathione S-transferase A1,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0071493,Neprilysin,6,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0001942,Inhibin beta A chain,5,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0032924,Inhibin beta A chain,10,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0042476,Inhibin beta A chain,12,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0048468,Inhibin beta A chain,11,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:1904044,Inhibin beta A chain,5,65,1,0.0523737535889688,0.7576638151571813,False,PARP1,
cluster_5,GO:BP,GO:1904385,Inhibin beta A chain,9,65,0,1.0,1.0,False,,
cluster_5,GO:BP,GO:0002237,Monocyte differentiation antigen CD14,5,65,1,0.0523737535889688,0.7576638151571813,False,CXCL8,
cluster_5,GO:BP,GO:0031666,Monocyte differentiation antigen CD14,7,65,0,1.0,1.0,False,,
