target_id,approved_symbol,overall_score,datasource_scores_json
ENSG00000130208,APOC1,0.11289027493002217,"[{""id"": ""europepmc"", ""score"": 0.851743585827237}, {""id"": ""expression_atlas"", ""score"": 0.3069442597141075}]"
ENSG00000106541,AGR2,0.11288235738721254,"[{""id"": ""europepmc"", ""score"": 0.7568324180087869}, {""id"": ""impc"", ""score"": 0.6863284558535422}]"
ENSG00000173273,TNKS,0.11287212001236936,"[{""id"": ""europepmc"", ""score"": 0.8143433088986866}, {""id"": ""clinical_precedence"", ""score"": 0.09118961964174316}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000204264,PSMB8,0.11286856228057206,"[{""id"": ""clinical_precedence"", ""score"": 0.17439118713357651}, {""id"": ""europepmc"", ""score"": 0.22538054715879277}]"
ENSG00000165240,ATP7A,0.11286248640471769,"[{""id"": ""europepmc"", ""score"": 0.8617130748868871}, {""id"": ""impc"", ""score"": 0.2661521031943677}]"
ENSG00000136848,DAB2IP,0.11285262026164904,"[{""id"": ""europepmc"", ""score"": 0.911505778381446}, {""id"": ""expression_atlas"", ""score"": 0.06665670809251038}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000104918,RETN,0.11283215543592807,"[{""id"": ""europepmc"", ""score"": 0.928001639982807}]"
ENSG00000141448,GATA6,0.1128285106106402,"[{""id"": ""europepmc"", ""score"": 0.9279716626786289}]"
ENSG00000133794,BMAL1,0.11281004445785812,"[{""id"": ""europepmc"", ""score"": 0.9278197855829575}]"
ENSG00000100567,PSMA3,0.11279740305151145,"[{""id"": ""clinical_precedence"", ""score"": 0.17439118713357651}, {""id"": ""europepmc"", ""score"": 0.22303951658951834}]"
ENSG00000110090,CPT1A,0.11273492294610075,"[{""id"": ""europepmc"", ""score"": 0.9177824069877785}, {""id"": ""expression_atlas"", ""score"": 0.03767813072808687}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000150630,VEGFC,0.11273404185264915,"[{""id"": ""europepmc"", ""score"": 0.9271946930106815}]"
ENSG00000204371,EHMT2,0.11273127955851854,"[{""id"": ""europepmc"", ""score"": 0.9271719741902049}]"
ENSG00000113520,IL4,0.11271221313668793,"[{""id"": ""europepmc"", ""score"": 0.9270151601095109}]"
ENSG00000081041,CXCL2,0.11270652706642441,"[{""id"": ""europepmc"", ""score"": 0.8887212738392718}, {""id"": ""expression_atlas"", ""score"": 0.1529884820045064}]"
ENSG00000187555,USP7,0.11268477750233183,"[{""id"": ""europepmc"", ""score"": 0.9267895124332961}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000126003,PLAGL2,0.11267601915429659,"[{""id"": ""europepmc"", ""score"": 0.9214797756072076}, {""id"": ""expression_atlas"", ""score"": 0.02095081095496565}]"
ENSG00000204580,DDR1,0.11265893932567055,"[{""id"": ""europepmc"", ""score"": 0.9265770032401215}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000118193,KIF14,0.11265809066144818,"[{""id"": ""europepmc"", ""score"": 0.8919073429277664}, {""id"": ""expression_atlas"", ""score"": 0.13865072148533852}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000160180,TFF3,0.11265187611068977,"[{""id"": ""europepmc"", ""score"": 0.9265189109785638}]"
ENSG00000183287,CCBE1,0.11264583330583415,"[{""id"": ""europepmc"", ""score"": 0.8685333148803336}, {""id"": ""expression_atlas"", ""score"": 0.23174358529014924}]"
ENSG00000123358,NR4A1,0.11263414973677463,"[{""id"": ""europepmc"", ""score"": 0.9039695048372226}, {""id"": ""expression_atlas"", ""score"": 0.08961445378392772}]"
ENSG00000117450,PRDX1,0.11260992378049031,"[{""id"": ""europepmc"", ""score"": 0.926173868990526}]"
ENSG00000204632,HLA-G,0.11256039676789212,"[{""id"": ""europepmc"", ""score"": 0.9257665281156043}]"
ENSG00000123374,CDK2,0.11254592724995026,"[{""id"": ""europepmc"", ""score"": 0.8496561721226569}, {""id"": ""clinical_precedence"", ""score"": 0.06079307976116211}]"
ENSG00000169554,ZEB2,0.1125339541687792,"[{""id"": ""europepmc"", ""score"": 0.9255490477772434}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000124207,CSE1L,0.11253178979661418,"[{""id"": ""europepmc"", ""score"": 0.8837163094044543}, {""id"": ""expression_atlas"", ""score"": 0.1672597489338775}]"
ENSG00000121380,BCL2L14,0.11243715818942387,"[{""id"": ""gwas_credible_sets"", ""score"": 0.1739186922841163}, {""id"": ""europepmc"", ""score"": 0.2206379047062369}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000122884,P4HA1,0.11242491055405512,"[{""id"": ""europepmc"", ""score"": 0.9149291071844118}, {""id"": ""expression_atlas"", ""score"": 0.03889239304730248}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000075618,FSCN1,0.11241076697366867,"[{""id"": ""europepmc"", ""score"": 0.9245358798673885}]"
ENSG00000040275,SPDL1,0.11239734258346178,"[{""id"": ""europepmc"", ""score"": 0.891943867182492}, {""id"": ""expression_atlas"", ""score"": 0.12992640868889072}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000061337,LZTS1,0.11239236877580028,"[{""id"": ""europepmc"", ""score"": 0.8160828214920129}, {""id"": ""impc"", ""score"": 0.4077999790378754}, {""id"": ""expression_atlas"", ""score"": 0.057165708812400046}]"
ENSG00000106211,HSPB1,0.11232638594847719,"[{""id"": ""europepmc"", ""score"": 0.9133728496739671}, {""id"": ""expression_atlas"", ""score"": 0.04187611319114428}]"
ENSG00000257017,HP,0.11230812396615009,"[{""id"": ""europepmc"", ""score"": 0.9111066533387501}, {""id"": ""expression_atlas"", ""score"": 0.050340107047230735}]"
ENSG00000138180,CEP55,0.11228810659168487,"[{""id"": ""europepmc"", ""score"": 0.8949867050371741}, {""id"": ""expression_atlas"", ""score"": 0.11416135903325506}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000004487,KDM1A,0.11222382457947742,"[{""id"": ""europepmc"", ""score"": 0.9229983496507446}]"
ENSG00000129474,AJUBA,0.11220729345057756,"[{""id"": ""europepmc"", ""score"": 0.8511047648502207}, {""id"": ""expression_atlas"", ""score"": 0.28703049016648796}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000170421,KRT8,0.11217222719294383,"[{""id"": ""gwas_credible_sets"", ""score"": 0.14809552716309587}, {""id"": ""europepmc"", ""score"": 0.7283853796830981}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000150593,PDCD4,0.11215939849559528,"[{""id"": ""europepmc"", ""score"": 0.8902724243529564}, {""id"": ""expression_atlas"", ""score"": 0.12878418087287855}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000105825,TFPI2,0.11213056689000693,"[{""id"": ""europepmc"", ""score"": 0.9130607208774381}, {""id"": ""expression_atlas"", ""score"": 0.036682478736559436}]"
ENSG00000124920,MYRF,0.11212091382409224,"[{""id"": ""gwas_credible_sets"", ""score"": 0.18233319716977908}, {""id"": ""europepmc"", ""score"": 0.04194384764188179}]"
ENSG00000100604,CHGA,0.11210361375326433,"[{""id"": ""europepmc"", ""score"": 0.8793579154374165}, {""id"": ""expression_atlas"", ""score"": 0.17060698323051987}]"
ENSG00000164885,CDK5,0.11210269162721188,"[{""id"": ""europepmc"", ""score"": 0.9220020771083643}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000035862,TIMP2,0.1120919548524406,"[{""id"": ""europepmc"", ""score"": 0.9219137712122537}]"
ENSG00000169245,CXCL10,0.1120852621601377,"[{""id"": ""europepmc"", ""score"": 0.9007355241795024}, {""id"": ""expression_atlas"", ""score"": 0.08449280871817805}]"
ENSG00000164251,F2RL1,0.11203726015881134,"[{""id"": ""europepmc"", ""score"": 0.9214639281228417}]"
ENSG00000175792,RUVBL1,0.11202419471791165,"[{""id"": ""europepmc"", ""score"": 0.9140095973299679}, {""id"": ""expression_atlas"", ""score"": 0.02938749000788442}]"
ENSG00000122711,SPINK4,0.11193923387531433,"[{""id"": ""europepmc"", ""score"": 0.905161715677033}, {""id"": ""expression_atlas"", ""score"": 0.06198393392497893}]"
ENSG00000185885,IFITM1,0.11191602221550953,"[{""id"": ""europepmc"", ""score"": 0.8878612588528833}, {""id"": ""expression_atlas"", ""score"": 0.1304221328646661}]"
ENSG00000175104,TRAF6,0.11187480958754459,"[{""id"": ""europepmc"", ""score"": 0.9201278338510515}]"
ENSG00000280997,CCAT2,0.11187249736195795,"[{""id"": ""europepmc"", ""score"": 0.9201088166734738}]"
ENSG00000103569,AQP9,0.11185476273590596,"[{""id"": ""europepmc"", ""score"": 0.8349317363080941}, {""id"": ""expression_atlas"", ""score"": 0.3401248791973117}]"
ENSG00000223573,TINCR,0.11184457828896568,"[{""id"": ""europepmc"", ""score"": 0.8823932193121168}, {""id"": ""expression_atlas"", ""score"": 0.149943894343618}]"
ENSG00000134852,CLOCK,0.11184321634209975,"[{""id"": ""europepmc"", ""score"": 0.9198679914021334}]"
ENSG00000265681,RPL17,0.11180963456073523,"[{""id"": ""europepmc"", ""score"": 0.8056047694480752}, {""id"": ""clinical_precedence"", ""score"": 0.09118961964174316}]"
ENSG00000147162,OGT,0.11180892059716782,"[{""id"": ""europepmc"", ""score"": 0.89507096086854}, {""id"": ""expression_atlas"", ""score"": 0.09805984420975866}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000111700,SLCO1B3,0.11178992131609979,"[{""id"": ""europepmc"", ""score"": 0.8340512700007642}, {""id"": ""expression_atlas"", ""score"": 0.3415135601872103}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000149269,PAK1,0.11177902526284351,"[{""id"": ""europepmc"", ""score"": 0.8735836533270164}, {""id"": ""gwas_credible_sets"", ""score"": 0.036605112655498616}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000127663,KDM4B,0.11176141197852832,"[{""id"": ""europepmc"", ""score"": 0.9191951815700536}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000104881,PPP1R13L,0.11173815899323217,"[{""id"": ""europepmc"", ""score"": 0.9190039345943491}]"
ENSG00000125885,MCM8,0.11171720342995217,"[{""id"": ""europepmc"", ""score"": 0.7550509355441528}, {""id"": ""gwas_credible_sets"", ""score"": 0.10013968788486169}, {""id"": ""impc"", ""score"": 0.33845027330032973}, {""id"": ""expression_atlas"", ""score"": 0.016007227519792326}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000167323,STIM1,0.11171393936974236,"[{""id"": ""europepmc"", ""score"": 0.9188047373865013}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000112486,CCR6,0.11170986637871094,"[{""id"": ""europepmc"", ""score"": 0.918771238581642}]"
ENSG00000100519,PSMC6,0.11170714737021138,"[{""id"": ""clinical_precedence"", ""score"": 0.17439118713357651}, {""id"": ""europepmc"", ""score"": 0.18717176040465794}]"
ENSG00000008018,PSMB1,0.11170129809265282,"[{""id"": ""clinical_precedence"", ""score"": 0.17439118713357651}, {""id"": ""europepmc"", ""score"": 0.18697932805605655}]"
ENSG00000164692,COL1A2,0.1116921132582716,"[{""id"": ""europepmc"", ""score"": 0.8721672099385916}, {""id"": ""expression_atlas"", ""score"": 0.18583206387073714}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000129596,CDO1,0.11167113334576778,"[{""id"": ""europepmc"", ""score"": 0.841550018235003}, {""id"": ""expression_atlas"", ""score"": 0.30761062342511314}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000164916,FOXK1,0.11163482685733009,"[{""id"": ""europepmc"", ""score"": 0.9181540670082026}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000276043,UHRF1,0.11161581312486472,"[{""id"": ""europepmc"", ""score"": 0.9120530994200016}, {""id"": ""expression_atlas"", ""score"": 0.02377834743012746}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000108342,CSF3,0.111598569749773,"[{""id"": ""europepmc"", ""score"": 0.8898018075004929}, {""id"": ""expression_atlas"", ""score"": 0.1122162342545034}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000182979,MTA1,0.11159278850370147,"[{""id"": ""europepmc"", ""score"": 0.91780831751012}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000109819,PPARGC1A,0.1115882524516712,"[{""id"": ""europepmc"", ""score"": 0.9054323823925866}, {""id"": ""expression_atlas"", ""score"": 0.04935451124706831}]"
ENSG00000127334,DYRK2,0.11153589394025396,"[{""id"": ""europepmc"", ""score"": 0.9173403813266677}]"
ENSG00000245694,CRNDE,0.1115094210235659,"[{""id"": ""europepmc"", ""score"": 0.8446642372473562}, {""id"": ""expression_atlas"", ""score"": 0.28983365756162205}]"
ENSG00000171431,KRT20,0.11149806081891939,"[{""id"": ""europepmc"", ""score"": 0.9034368019073564}, {""id"": ""expression_atlas"", ""score"": 0.05436966544106242}]"
ENSG00000169047,IRS1,0.11148670704315193,"[{""id"": ""europepmc"", ""score"": 0.9169358377725718}]"
ENSG00000240498,CDKN2B-AS1,0.11148229038905685,"[{""id"": ""europepmc"", ""score"": 0.8433451891616888}, {""id"": ""expression_atlas"", ""score"": 0.2942172932312097}]"
ENSG00000170017,ALCAM,0.1114693429578428,"[{""id"": ""europepmc"", ""score"": 0.9167930247634486}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000147649,MTDH,0.11142760841886465,"[{""id"": ""europepmc"", ""score"": 0.9164497740255182}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000073008,PVR,0.11130341035765676,"[{""id"": ""europepmc"", ""score"": 0.9154282921258035}]"
ENSG00000135480,KRT7,0.1112912623582076,"[{""id"": ""europepmc"", ""score"": 0.8511078593795984}, {""id"": ""expression_atlas"", ""score"": 0.2568820802516485}]"
ENSG00000173391,OLR1,0.11127950700353008,"[{""id"": ""europepmc"", ""score"": 0.8496591857665187}, {""id"": ""expression_atlas"", ""score"": 0.26229004138748785}]"
ENSG00000118523,CCN2,0.11125238976840719,"[{""id"": ""europepmc"", ""score"": 0.9099291258560976}, {""id"": ""expression_atlas"", ""score"": 0.0203181651755447}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000138069,RAB1A,0.11121415490636175,"[{""id"": ""europepmc"", ""score"": 0.9146941999261183}]"
ENSG00000182379,NXPH4,0.11116739708160266,"[{""id"": ""europepmc"", ""score"": 0.8702284269281071}, {""id"": ""expression_atlas"", ""score"": 0.17632483056680404}]"
ENSG00000092445,TYRO3,0.11116339942303763,"[{""id"": ""europepmc"", ""score"": 0.9142767553458838}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000170373,CST1,0.11115757801513804,"[{""id"": ""europepmc"", ""score"": 0.8726094508167178}, {""id"": ""expression_atlas"", ""score"": 0.16647770263751857}]"
ENSG00000168283,BMI1,0.11112328131414514,"[{""id"": ""europepmc"", ""score"": 0.9139467991317054}]"
ENSG00000083457,ITGAE,0.11110576127137206,"[{""id"": ""europepmc"", ""score"": 0.9138027034316526}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000100234,TIMP3,0.11107624700285904,"[{""id"": ""europepmc"", ""score"": 0.9135599597786829}]"
ENSG00000198892,SHISA4,0.11106408904360167,"[{""id"": ""gwas_credible_sets"", ""score"": 0.17973677388089326}, {""id"": ""europepmc"", ""score"": 0.05910438310112983}]"
ENSG00000198074,AKR1B10,0.1110583351909698,"[{""id"": ""europepmc"", ""score"": 0.873565670714734}, {""id"": ""expression_atlas"", ""score"": 0.1593878848466287}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000197757,HOXC6,0.11105648750849914,"[{""id"": ""europepmc"", ""score"": 0.9051027764433376}, {""id"": ""expression_atlas"", ""score"": 0.03317867598493507}]"
ENSG00000129757,CDKN1C,0.11105165521550622,"[{""id"": ""europepmc"", ""score"": 0.8670104016052824}, {""id"": ""gwas_credible_sets"", ""score"": 0.036267103389153656}, {""id"": ""expression_atlas"", ""score"": 0.00912078740371477}]"
ENSG00000225968,ELFN1,0.11096294220457165,"[{""id"": ""europepmc"", ""score"": 0.912628070830693}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000156006,NAT2,0.1109567827629999,"[{""id"": ""europepmc"", ""score"": 0.9078447473755402}, {""id"": ""expression_atlas"", ""score"": 0.018930657547010732}]"
ENSG00000187140,FOXD3,0.11091101902621832,"[{""id"": ""europepmc"", ""score"": 0.8688233642743629}, {""id"": ""expression_atlas"", ""score"": 0.173510632511256}]"
ENSG00000090447,TFAP4,0.11091071746513788,"[{""id"": ""europepmc"", ""score"": 0.9121985421767824}]"
ENSG00000198542,ITGBL1,0.11085380325409222,"[{""id"": ""europepmc"", ""score"": 0.8549029222577798}, {""id"": ""expression_atlas"", ""score"": 0.22731008856606078}]"
ENSG00000230590,FTX,0.11082775497272439,"[{""id"": ""europepmc"", ""score"": 0.9115162071746784}]"
ENSG00000197905,TEAD4,0.11082048611476997,"[{""id"": ""europepmc"", ""score"": 0.8945334556132287}, {""id"": ""expression_atlas"", ""score"": 0.0676918718580369}]"
ENSG00000185122,HSF1,0.1108006886816538,"[{""id"": ""europepmc"", ""score"": 0.8315330765601153}, {""id"": ""impc"", ""score"": 0.3190420825865787}]"
ENSG00000181885,CLDN7,0.11078595021494252,"[{""id"": ""europepmc"", ""score"": 0.8950841507661724}, {""id"": ""expression_atlas"", ""score"": 0.06435291259029995}]"
ENSG00000128610,FEZF1,0.11077387113379768,"[{""id"": ""europepmc"", ""score"": 0.9057866443158736}, {""id"": ""expression_atlas"", ""score"": 0.021145554965871127}]"
ENSG00000179528,LBX2,0.11075799358431741,"[{""id"": ""europepmc"", ""score"": 0.910942446241024}]"
ENSG00000163577,EIF5A2,0.11075098495031142,"[{""id"": ""europepmc"", ""score"": 0.8914997829835636}, {""id"": ""expression_atlas"", ""score"": 0.07754007961479151}]"
ENSG00000127318,IL22,0.11072243132976906,"[{""id"": ""europepmc"", ""score"": 0.9106499601991253}]"
ENSG00000101197,BIRC7,0.11070393464112663,"[{""id"": ""europepmc"", ""score"": 0.9104978319575961}]"
ENSG00000089248,ERP29,0.11070164874795173,"[{""id"": ""europepmc"", ""score"": 0.811784186926767}, {""id"": ""gwas_credible_sets"", ""score"": 0.07895587554187218}]"
ENSG00000106683,LIMK1,0.11069083906091876,"[{""id"": ""europepmc"", ""score"": 0.9103901257823265}]"
ENSG00000179914,ITLN1,0.11068774466810292,"[{""id"": ""europepmc"", ""score"": 0.845176068825238}, {""id"": ""expression_atlas"", ""score"": 0.26075442700405027}]"
ENSG00000132964,CDK8,0.11063504315242148,"[{""id"": ""europepmc"", ""score"": 0.9099312256187184}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000254647,INS,0.11063149939640415,"[{""id"": ""europepmc"", ""score"": 0.9099020795709177}]"
ENSG00000186564,FOXD2,0.11061150407450725,"[{""id"": ""europepmc"", ""score"": 0.9097376256398497}]"
ENSG00000168961,LGALS9,0.11059930988487128,"[{""id"": ""europepmc"", ""score"": 0.8944045947534344}, {""id"": ""expression_atlas"", ""score"": 0.060930953225490914}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000104371,DKK4,0.11059602350514126,"[{""id"": ""europepmc"", ""score"": 0.8994039384613344}, {""id"": ""expression_atlas"", ""score"": 0.040825461491673654}]"
ENSG00000101384,JAG1,0.11055955831252426,"[{""id"": ""europepmc"", ""score"": 0.9093103914695537}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000151490,PTPRO,0.1104979033560897,"[{""id"": ""europepmc"", ""score"": 0.8800186134960616}, {""id"": ""expression_atlas"", ""score"": 0.11513875746031352}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000161011,SQSTM1,0.11049178605110838,"[{""id"": ""europepmc"", ""score"": 0.9087529903501983}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000130203,APOE,0.11048229234122195,"[{""id"": ""europepmc"", ""score"": 0.9086749081908166}]"
ENSG00000152661,GJA1,0.11042259216039783,"[{""id"": ""europepmc"", ""score"": 0.908183896869638}]"
ENSG00000149295,DRD2,0.11032015276080388,"[{""id"": ""europepmc"", ""score"": 0.7425441789038636}, {""id"": ""clinical_precedence"", ""score"": 0.09118961964174316}, {""id"": ""impc"", ""score"": 0.3996537063498797}, {""id"": ""expression_atlas"", ""score"": 0.10246721395892547}]"
ENSG00000143321,HDGF,0.11032008475115611,"[{""id"": ""europepmc"", ""score"": 0.9073408123471525}]"
ENSG00000091409,ITGA6,0.11031075673372388,"[{""id"": ""europepmc"", ""score"": 0.9072640929452988}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000143258,USP21,0.11029766159955559,"[{""id"": ""europepmc"", ""score"": 0.9071563904385352}]"
ENSG00000166741,NNMT,0.1102606177157763,"[{""id"": ""europepmc"", ""score"": 0.8736640049648954}, {""id"": ""expression_atlas"", ""score"": 0.13275085437536108}]"
ENSG00000109846,CRYAB,0.1102501363201446,"[{""id"": ""europepmc"", ""score"": 0.8449807763034074}, {""id"": ""expression_atlas"", ""score"": 0.24713894702272804}]"
ENSG00000176978,DPP7,0.11024931745860839,"[{""id"": ""europepmc"", ""score"": 0.9067587782338475}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000175166,PSMD2,0.11019733783058165,"[{""id"": ""clinical_precedence"", ""score"": 0.17439118713357651}, {""id"": ""europepmc"", ""score"": 0.1375013194412678}]"
