chemical_id,ChemicalName,gene_id,gene_symbol,cluster_id
D004051,Diethylhexyl Phthalate,4026,LPP,cluster_3
D004051,Diethylhexyl Phthalate,157638,LRATD2,cluster_3
D004051,Diethylhexyl Phthalate,23143,LRCH1,cluster_3
D004051,Diethylhexyl Phthalate,26018,LRIG1,cluster_3
D004051,Diethylhexyl Phthalate,26020,LRP10,cluster_3
D004051,Diethylhexyl Phthalate,4038,LRP4,cluster_3
D004051,Diethylhexyl Phthalate,390205,LRRC10B,cluster_3
D004051,Diethylhexyl Phthalate,116135,LRRC3B,cluster_3
D004051,Diethylhexyl Phthalate,54839,LRRC49,cluster_3
D004051,Diethylhexyl Phthalate,100130733,LRRC70,cluster_3
D004051,Diethylhexyl Phthalate,149499,LRRC71,cluster_3
D004051,Diethylhexyl Phthalate,164312,LRRN4,cluster_3
D004051,Diethylhexyl Phthalate,80059,LRRTM4,cluster_3
D004051,Diethylhexyl Phthalate,4045,LSAMP,cluster_3
D004051,Diethylhexyl Phthalate,149986,LSM14B,cluster_3
D004051,Diethylhexyl Phthalate,4060,LUM,cluster_3
D004051,Diethylhexyl Phthalate,338645,LUZP2,cluster_3
D004051,Diethylhexyl Phthalate,8581,LY6D,cluster_3
D004051,Diethylhexyl Phthalate,4061,LY6E,cluster_3
D004051,Diethylhexyl Phthalate,4065,LY75,cluster_3
D004051,Diethylhexyl Phthalate,23643,LY96,cluster_3
D004051,Diethylhexyl Phthalate,4067,LYN,cluster_3
D004051,Diethylhexyl Phthalate,116372,LYPD1,cluster_3
D004051,Diethylhexyl Phthalate,4081,MAB21L1,cluster_3
D004051,Diethylhexyl Phthalate,23499,MACF1,cluster_3
D004051,Diethylhexyl Phthalate,90355,MACIR,cluster_3
D004051,Diethylhexyl Phthalate,4107,MAGEA8,cluster_3
D004051,Diethylhexyl Phthalate,728239,MAGED4,cluster_3
D004051,Diethylhexyl Phthalate,139599,MAGEE2,cluster_3
D004051,Diethylhexyl Phthalate,4118,MAL,cluster_3
D004051,Diethylhexyl Phthalate,7851,MALL,cluster_3
D004051,Diethylhexyl Phthalate,158056,MAMDC4,cluster_3
D004051,Diethylhexyl Phthalate,10046,MAMLD1,cluster_3
D004051,Diethylhexyl Phthalate,4122,MAN2A2,cluster_3
D004051,Diethylhexyl Phthalate,23324,MAN2B2,cluster_3
D004051,Diethylhexyl Phthalate,4129,MAOB,cluster_3
D004051,Diethylhexyl Phthalate,81631,MAP1LC3B,cluster_3
D004051,Diethylhexyl Phthalate,5608,MAP2K6,cluster_3
D004051,Diethylhexyl Phthalate,4215,MAP3K3,cluster_3
D004051,Diethylhexyl Phthalate,4135,MAP6,cluster_3
D004051,Diethylhexyl Phthalate,5594,MAPK1,cluster_3
D004051,Diethylhexyl Phthalate,5602,MAPK10,cluster_3
D004051,Diethylhexyl Phthalate,225689,MAPK15,cluster_3
D004051,Diethylhexyl Phthalate,5595,MAPK3,cluster_3
D004051,Diethylhexyl Phthalate,5599,MAPK8,cluster_3
D004051,Diethylhexyl Phthalate,57574,MARCHF4,cluster_3
D004051,Diethylhexyl Phthalate,91862,MARVELD3,cluster_3
D004051,Diethylhexyl Phthalate,4150,MAZ,cluster_3
D004051,Diethylhexyl Phthalate,154141,MBOAT1,cluster_3
D004051,Diethylhexyl Phthalate,4155,MBP,cluster_3
D004051,Diethylhexyl Phthalate,23263,MCF2L,cluster_3
D004051,Diethylhexyl Phthalate,2847,MCHR1,cluster_3
D004051,Diethylhexyl Phthalate,4171,MCM2,cluster_3
D004051,Diethylhexyl Phthalate,4173,MCM4,cluster_3
D004051,Diethylhexyl Phthalate,4174,MCM5,cluster_3
D004051,Diethylhexyl Phthalate,4175,MCM6,cluster_3
D004051,Diethylhexyl Phthalate,79772,MCTP1,cluster_3
D004051,Diethylhexyl Phthalate,55784,MCTP2,cluster_3
D004051,Diethylhexyl Phthalate,266727,MDGA1,cluster_3
D004051,Diethylhexyl Phthalate,4193,MDM2,cluster_3
D004051,Diethylhexyl Phthalate,4199,ME1,cluster_3
D004051,Diethylhexyl Phthalate,2122,MECOM,cluster_3
D004051,Diethylhexyl Phthalate,54797,MED18,cluster_3
D004051,Diethylhexyl Phthalate,9439,MED23,cluster_3
D004051,Diethylhexyl Phthalate,4210,MEFV,cluster_3
D004051,Diethylhexyl Phthalate,4233,MET,cluster_3
D004051,Diethylhexyl Phthalate,196074,METTL15,cluster_3
D004051,Diethylhexyl Phthalate,84206,MEX3B,cluster_3
D004051,Diethylhexyl Phthalate,4242,MFNG,cluster_3
D004051,Diethylhexyl Phthalate,23269,MGA,cluster_3
D004051,Diethylhexyl Phthalate,423851,MGEA5,cluster_3
D004051,Diethylhexyl Phthalate,11343,MGLL,cluster_3
D004051,Diethylhexyl Phthalate,4258,MGST2,cluster_3
D004051,Diethylhexyl Phthalate,4259,MGST3,cluster_3
D004051,Diethylhexyl Phthalate,142678,MIB2,cluster_3
D004051,Diethylhexyl Phthalate,9645,MICAL2,cluster_3
D004051,Diethylhexyl Phthalate,100127206,MINAR2,cluster_3
D004051,Diethylhexyl Phthalate,100187678,MIR101,cluster_3
D004051,Diethylhexyl Phthalate,406900,MIR106B,cluster_3
D004051,Diethylhexyl Phthalate,406903,MIR10B,cluster_3
D004051,Diethylhexyl Phthalate,100302235,MIR1179,cluster_3
D004051,Diethylhexyl Phthalate,406908,MIR124-2,cluster_3
D004051,Diethylhexyl Phthalate,100302142,MIR1246,cluster_3
D004051,Diethylhexyl Phthalate,406910,MIR125A,cluster_3
D004051,Diethylhexyl Phthalate,102466056,MIR125B,cluster_3
D004051,Diethylhexyl Phthalate,406913,MIR126,cluster_3
D004051,Diethylhexyl Phthalate,406914,MIR127,cluster_3
D004051,Diethylhexyl Phthalate,100302174,MIR1307,cluster_3
D004051,Diethylhexyl Phthalate,406934,MIR142,cluster_3
D004051,Diethylhexyl Phthalate,406935,MIR143,cluster_3
D004051,Diethylhexyl Phthalate,406937,MIR145,cluster_3
D004051,Diethylhexyl Phthalate,406940,MIR148A,cluster_3
D004051,Diethylhexyl Phthalate,406941,MIR149,cluster_3
D004051,Diethylhexyl Phthalate,406948,MIR15A,cluster_3
D004051,Diethylhexyl Phthalate,406949,MIR15B,cluster_3
D004051,Diethylhexyl Phthalate,574457,MIR181D,cluster_3
D004051,Diethylhexyl Phthalate,406962,MIR186,cluster_3
D004051,Diethylhexyl Phthalate,406966,MIR191,cluster_3
D004051,Diethylhexyl Phthalate,100302137,MIR1914,cluster_3
D004051,Diethylhexyl Phthalate,574455,MIR193B,cluster_3
D004051,Diethylhexyl Phthalate,102466858,MIR199A,cluster_3
D004051,Diethylhexyl Phthalate,407004,MIR22,cluster_3
D004051,Diethylhexyl Phthalate,407006,MIR221,cluster_3
D004051,Diethylhexyl Phthalate,407007,MIR222,cluster_3
D004051,Diethylhexyl Phthalate,407009,MIR224,cluster_3
D004051,Diethylhexyl Phthalate,407015,MIR26A1,cluster_3
D004051,Diethylhexyl Phthalate,407017,MIR26B,cluster_3
D004051,Diethylhexyl Phthalate,407020,MIR28,cluster_3
D004051,Diethylhexyl Phthalate,407026,MIR29C,cluster_3
D004051,Diethylhexyl Phthalate,407030,MIR30B,cluster_3
D004051,Diethylhexyl Phthalate,791063,MIR30C,cluster_3
D004051,Diethylhexyl Phthalate,407035,MIR31,cluster_3
D004051,Diethylhexyl Phthalate,100423003,MIR3184,cluster_3
D004051,Diethylhexyl Phthalate,407037,MIR320A,cluster_3
D004051,Diethylhexyl Phthalate,442910,MIR345,cluster_3
D004051,Diethylhexyl Phthalate,442915,MIR370,cluster_3
D004051,Diethylhexyl Phthalate,442919,MIR374A,cluster_3
D004051,Diethylhexyl Phthalate,494327,MIR378A,cluster_3
D004051,Diethylhexyl Phthalate,494335,MIR423,cluster_3
D004051,Diethylhexyl Phthalate,100422996,MIR4262,cluster_3
D004051,Diethylhexyl Phthalate,100422966,MIR4277,cluster_3
D004051,Diethylhexyl Phthalate,574411,MIR451A,cluster_3
D004051,Diethylhexyl Phthalate,693124,MIR532,cluster_3
D004051,Diethylhexyl Phthalate,100313884,MIR548H4,cluster_3
D004051,Diethylhexyl Phthalate,100847000,MIR5579,cluster_3
D004051,Diethylhexyl Phthalate,693157,MIR572,cluster_3
D004051,Diethylhexyl Phthalate,693223,MIR638,cluster_3
D004051,Diethylhexyl Phthalate,100033819,MIR675,cluster_3
D004051,Diethylhexyl Phthalate,100126313,MIR744,cluster_3
D004051,Diethylhexyl Phthalate,768217,MIR769,cluster_3
D004051,Diethylhexyl Phthalate,100126349,MIR921,cluster_3
D004051,Diethylhexyl Phthalate,100126331,MIR942,cluster_3
D004051,Diethylhexyl Phthalate,407055,MIR99A,cluster_3
D004051,Diethylhexyl Phthalate,407056,MIR99B,cluster_3
D004051,Diethylhexyl Phthalate,406885,MIRLET7C,cluster_3
D004051,Diethylhexyl Phthalate,4286,MITF,cluster_3
D004051,Diethylhexyl Phthalate,2862,MLNR,cluster_3
D004051,Diethylhexyl Phthalate,4311,MME,cluster_3
D004051,Diethylhexyl Phthalate,4325,MMP16,cluster_3
D004051,Diethylhexyl Phthalate,4313,MMP2,cluster_3
D004051,Diethylhexyl Phthalate,79148,MMP28,cluster_3
D004051,Diethylhexyl Phthalate,4318,MMP9,cluster_3
D004051,Diethylhexyl Phthalate,116255,MOGAT1,cluster_3
D004051,Diethylhexyl Phthalate,27136,MORC1,cluster_3
D004051,Diethylhexyl Phthalate,4342,MOS,cluster_3
D004051,Diethylhexyl Phthalate,51660,MPC1,cluster_3
D004051,Diethylhexyl Phthalate,4352,MPL,cluster_3
D004051,Diethylhexyl Phthalate,4354,MPP1,cluster_3
D004051,Diethylhexyl Phthalate,9019,MPZL1,cluster_3
D004051,Diethylhexyl Phthalate,196264,MPZL3,cluster_3
D004051,Diethylhexyl Phthalate,79922,MRM1,cluster_3
D004051,Diethylhexyl Phthalate,140699,MROH8,cluster_3
D004051,Diethylhexyl Phthalate,124995,MRPL10,cluster_3
D004051,Diethylhexyl Phthalate,51318,MRPL35,cluster_3
D004051,Diethylhexyl Phthalate,116541,MRPL54,cluster_3
D004051,Diethylhexyl Phthalate,345222,MSANTD1,cluster_3
D004051,Diethylhexyl Phthalate,91283,MSANTD3,cluster_3
D004051,Diethylhexyl Phthalate,9242,MSC,cluster_3
D004051,Diethylhexyl Phthalate,4440,MSI1,cluster_3
D004051,Diethylhexyl Phthalate,124540,MSI2,cluster_3
D004051,Diethylhexyl Phthalate,10232,MSLN,cluster_3
D004051,Diethylhexyl Phthalate,6307,MSMO1,cluster_3
D004051,Diethylhexyl Phthalate,4487,MSX1,cluster_3
D004051,Diethylhexyl Phthalate,4495,MT1G,cluster_3
D004051,Diethylhexyl Phthalate,4496,MT1H,cluster_3
D004051,Diethylhexyl Phthalate,645745,MT1HL1,cluster_3
D004051,Diethylhexyl Phthalate,4499,MT1M,cluster_3
D004051,Diethylhexyl Phthalate,4502,MT2A,cluster_3
D004051,Diethylhexyl Phthalate,2475,MTOR,cluster_3
D004051,Diethylhexyl Phthalate,100463488,MTRNR2L10,cluster_3
D004051,Diethylhexyl Phthalate,100463486,MTRNR2L8,cluster_3
D004051,Diethylhexyl Phthalate,57509,MTUS1,cluster_3
D004051,Diethylhexyl Phthalate,23281,MTUS2,cluster_3
D004051,Diethylhexyl Phthalate,143662,MUC15,cluster_3
D004051,Diethylhexyl Phthalate,94025,MUC16,cluster_3
D004051,Diethylhexyl Phthalate,4585,MUC4,cluster_3
D004051,Diethylhexyl Phthalate,389125,MUSTN1,cluster_3
D004051,Diethylhexyl Phthalate,4599,MX1,cluster_3
D004051,Diethylhexyl Phthalate,25878,MXRA5,cluster_3
D004051,Diethylhexyl Phthalate,439921,MXRA7,cluster_3
D004051,Diethylhexyl Phthalate,4602,MYB,cluster_3
D004051,Diethylhexyl Phthalate,4604,MYBPC1,cluster_3
D004051,Diethylhexyl Phthalate,4609,MYC,cluster_3
D004051,Diethylhexyl Phthalate,4615,MYD88,cluster_3
D004051,Diethylhexyl Phthalate,4618,MYF6,cluster_3
D004051,Diethylhexyl Phthalate,4629,MYH11,cluster_3
D004051,Diethylhexyl Phthalate,4627,MYH9,cluster_3
D004051,Diethylhexyl Phthalate,103910,MYL12B,cluster_3
D004051,Diethylhexyl Phthalate,4633,MYL2,cluster_3
D004051,Diethylhexyl Phthalate,4635,MYL4,cluster_3
D004051,Diethylhexyl Phthalate,4636,MYL5,cluster_3
D004051,Diethylhexyl Phthalate,29116,MYLIP,cluster_3
D004051,Diethylhexyl Phthalate,4638,MYLK,cluster_3
D004051,Diethylhexyl Phthalate,91807,MYLK3,cluster_3
D004051,Diethylhexyl Phthalate,51168,MYO15A,cluster_3
D004051,Diethylhexyl Phthalate,80022,MYO15B,cluster_3
D004051,Diethylhexyl Phthalate,399687,MYO18A,cluster_3
D004051,Diethylhexyl Phthalate,4642,MYO1D,cluster_3
D004051,Diethylhexyl Phthalate,53904,MYO3A,cluster_3
D004051,Diethylhexyl Phthalate,140469,MYO3B,cluster_3
D004051,Diethylhexyl Phthalate,26509,MYOF,cluster_3
D004051,Diethylhexyl Phthalate,9172,MYOM2,cluster_3
D004051,Diethylhexyl Phthalate,23040,MYT1L,cluster_3
D004051,Diethylhexyl Phthalate,51237,MZB1,cluster_3
D004051,Diethylhexyl Phthalate,84779,NAA11,cluster_3
D004051,Diethylhexyl Phthalate,27163,NAAA,cluster_3
D004051,Diethylhexyl Phthalate,10003,NAALAD2,cluster_3
D004051,Diethylhexyl Phthalate,64859,NABP1,cluster_3
D004051,Diethylhexyl Phthalate,138151,NACC2,cluster_3
D004051,Diethylhexyl Phthalate,133686,NADK2,cluster_3
D004051,Diethylhexyl Phthalate,728215,NALF1,cluster_3
D004051,Diethylhexyl Phthalate,10135,NAMPT,cluster_3
D004051,Diethylhexyl Phthalate,79923,NANOG,cluster_3
D004051,Diethylhexyl Phthalate,4674,NAP1L2,cluster_3
D004051,Diethylhexyl Phthalate,4678,NASP,cluster_3
D004051,Diethylhexyl Phthalate,89796,NAV1,cluster_3
D004051,Diethylhexyl Phthalate,285622,NBPF22P,cluster_3
D004051,Diethylhexyl Phthalate,83988,NCALD,cluster_3
D004051,Diethylhexyl Phthalate,4684,NCAM1,cluster_3
D004051,Diethylhexyl Phthalate,342897,NCCRP1,cluster_3
D004051,Diethylhexyl Phthalate,4688,NCF2,cluster_3
D004051,Diethylhexyl Phthalate,8648,NCOA1,cluster_3
D004051,Diethylhexyl Phthalate,9612,NCOR2,cluster_3
D004051,Diethylhexyl Phthalate,54820,NDE1,cluster_3
D004051,Diethylhexyl Phthalate,79625,NDNF,cluster_3
D004051,Diethylhexyl Phthalate,10397,NDRG1,cluster_3
D004051,Diethylhexyl Phthalate,57447,NDRG2,cluster_3
D004051,Diethylhexyl Phthalate,64579,NDST4,cluster_3
D004051,Diethylhexyl Phthalate,4696,NDUFA3,cluster_3
D004051,Diethylhexyl Phthalate,4701,NDUFA7,cluster_3
D004051,Diethylhexyl Phthalate,4710,NDUFB4,cluster_3
D004051,Diethylhexyl Phthalate,283131,NEAT1,cluster_3
D004051,Diethylhexyl Phthalate,54550,NECAB2,cluster_3
D004051,Diethylhexyl Phthalate,4747,NEFL,cluster_3
D004051,Diethylhexyl Phthalate,4753,NELL2,cluster_3
D004051,Diethylhexyl Phthalate,23306,NEMP1,cluster_3
D004051,Diethylhexyl Phthalate,63973,NEUROG2,cluster_3
D004051,Diethylhexyl Phthalate,4773,NFATC2,cluster_3
D004051,Diethylhexyl Phthalate,4780,NFE2L2,cluster_3
D004051,Diethylhexyl Phthalate,9603,NFE2L3,cluster_3
D004051,Diethylhexyl Phthalate,4790,NFKB1,cluster_3
D004051,Diethylhexyl Phthalate,84807,NFKBID,cluster_3
D004051,Diethylhexyl Phthalate,4794,NFKBIE,cluster_3
D004051,Diethylhexyl Phthalate,58157,NGB,cluster_3
D004051,Diethylhexyl Phthalate,4803,NGF,cluster_3
D004051,Diethylhexyl Phthalate,4807,NHLH1,cluster_3
D004051,Diethylhexyl Phthalate,199786,NIBAN3,cluster_3
D004051,Diethylhexyl Phthalate,55335,NIPSNAP3B,cluster_3
D004051,Diethylhexyl Phthalate,85407,NKD1,cluster_3
D004051,Diethylhexyl Phthalate,7080,NKX2-1,cluster_3
D004051,Diethylhexyl Phthalate,22871,NLGN1,cluster_3
D004051,Diethylhexyl Phthalate,54413,NLGN3,cluster_3
D004051,Diethylhexyl Phthalate,22829,NLGN4Y,cluster_3
D004051,Diethylhexyl Phthalate,197358,NLRC3,cluster_3
D004051,Diethylhexyl Phthalate,55655,NLRP2,cluster_3
D004051,Diethylhexyl Phthalate,114548,NLRP3,cluster_3
D004051,Diethylhexyl Phthalate,338321,NLRP9,cluster_3
D004051,Diethylhexyl Phthalate,9111,NMI,cluster_3
D004051,Diethylhexyl Phthalate,4837,NNMT,cluster_3
D004051,Diethylhexyl Phthalate,25819,NOCT,cluster_3
D004051,Diethylhexyl Phthalate,408050,NOMO3,cluster_3
D004051,Diethylhexyl Phthalate,4842,NOS1,cluster_3
D004051,Diethylhexyl Phthalate,4843,NOS2,cluster_3
D004051,Diethylhexyl Phthalate,4851,NOTCH1,cluster_3
D004051,Diethylhexyl Phthalate,4857,NOVA1,cluster_3
D004051,Diethylhexyl Phthalate,64067,NPAS3,cluster_3
D004051,Diethylhexyl Phthalate,266743,NPAS4,cluster_3
D004051,Diethylhexyl Phthalate,9284,NPIPA1,cluster_3
D004051,Diethylhexyl Phthalate,255743,NPNT,cluster_3
D004051,Diethylhexyl Phthalate,4879,NPPB,cluster_3
D004051,Diethylhexyl Phthalate,4883,NPR3,cluster_3
D004051,Diethylhexyl Phthalate,4884,NPTX1,cluster_3
D004051,Diethylhexyl Phthalate,4885,NPTX2,cluster_3
D004051,Diethylhexyl Phthalate,4886,NPY1R,cluster_3
D004051,Diethylhexyl Phthalate,4887,NPY2R,cluster_3
D004051,Diethylhexyl Phthalate,1728,NQO1,cluster_3
D004051,Diethylhexyl Phthalate,8856,NR1I2,cluster_3
D004051,Diethylhexyl Phthalate,9970,NR1I3,cluster_3
D004051,Diethylhexyl Phthalate,2908,NR3C1,cluster_3
D004051,Diethylhexyl Phthalate,4929,NR4A2,cluster_3
D004051,Diethylhexyl Phthalate,2649,NR6A1,cluster_3
D004051,Diethylhexyl Phthalate,4897,NRCAM,cluster_3
D004051,Diethylhexyl Phthalate,4899,NRF1,cluster_3
D004051,Diethylhexyl Phthalate,9542,NRG2,cluster_3
D004051,Diethylhexyl Phthalate,56675,NRIP3,cluster_3
D004051,Diethylhexyl Phthalate,9378,NRXN1,cluster_3
D004051,Diethylhexyl Phthalate,9379,NRXN2,cluster_3
D004051,Diethylhexyl Phthalate,27065,NSG1,cluster_3
D004051,Diethylhexyl Phthalate,64943,NT5DC2,cluster_3
D004051,Diethylhexyl Phthalate,4907,NT5E,cluster_3
D004051,Diethylhexyl Phthalate,4913,NTHL1,cluster_3
D004051,Diethylhexyl Phthalate,9423,NTN1,cluster_3
D004051,Diethylhexyl Phthalate,126147,NTN5,cluster_3
D004051,Diethylhexyl Phthalate,4916,NTRK3,cluster_3
D004051,Diethylhexyl Phthalate,4922,NTS,cluster_3
D004051,Diethylhexyl Phthalate,10101,NUBP2,cluster_3
D004051,Diethylhexyl Phthalate,170685,NUDT10,cluster_3
D004051,Diethylhexyl Phthalate,9253,NUMBL,cluster_3
D004051,Diethylhexyl Phthalate,26471,NUPR1,cluster_3
D004051,Diethylhexyl Phthalate,220323,OAF,cluster_3
D004051,Diethylhexyl Phthalate,84033,OBSCN,cluster_3
D004051,Diethylhexyl Phthalate,574407,OBSCN-AS1,cluster_3
D004051,Diethylhexyl Phthalate,100506658,OCLN,cluster_3
D004051,Diethylhexyl Phthalate,55130,ODAD2,cluster_3
D004051,Diethylhexyl Phthalate,83538,ODAD4,cluster_3
D004051,Diethylhexyl Phthalate,152816,ODAPH,cluster_3
D004051,Diethylhexyl Phthalate,29789,OLA1,cluster_3
D004051,Diethylhexyl Phthalate,55301,OLAH,cluster_3
D004051,Diethylhexyl Phthalate,10439,OLFM1,cluster_3
D004051,Diethylhexyl Phthalate,10562,OLFM4,cluster_3
D004051,Diethylhexyl Phthalate,283298,OLFML1,cluster_3
D004051,Diethylhexyl Phthalate,169611,OLFML2A,cluster_3
D004051,Diethylhexyl Phthalate,25903,OLFML2B,cluster_3
D004051,Diethylhexyl Phthalate,56944,OLFML3,cluster_3
D004051,Diethylhexyl Phthalate,167826,OLIG3,cluster_3
D004051,Diethylhexyl Phthalate,4958,OMD,cluster_3
D004051,Diethylhexyl Phthalate,9480,ONECUT2,cluster_3
D004051,Diethylhexyl Phthalate,441161,OOEP,cluster_3
D004051,Diethylhexyl Phthalate,26254,OPTC,cluster_3
D004051,Diethylhexyl Phthalate,341276,OR10A2,cluster_3
D004051,Diethylhexyl Phthalate,286365,OR13D1,cluster_3
D004051,Diethylhexyl Phthalate,343170,OR14K1,cluster_3
D004051,Diethylhexyl Phthalate,401427,OR2A7,cluster_3
D004051,Diethylhexyl Phthalate,79345,OR51B2,cluster_3
D004051,Diethylhexyl Phthalate,282763,OR51B5,cluster_3
D004051,Diethylhexyl Phthalate,390883,OR7G3,cluster_3
D004051,Diethylhexyl Phthalate,23762,OSBP2,cluster_3
D004051,Diethylhexyl Phthalate,114884,OSBPL10,cluster_3
D004051,Diethylhexyl Phthalate,9180,OSMR,cluster_3
D004051,Diethylhexyl Phthalate,26578,OSTF1,cluster_3
D004051,Diethylhexyl Phthalate,347741,OTOP3,cluster_3
D004051,Diethylhexyl Phthalate,150677,OTOS,cluster_3
D004051,Diethylhexyl Phthalate,5013,OTX1,cluster_3
D004051,Diethylhexyl Phthalate,5015,OTX2,cluster_3
D004051,Diethylhexyl Phthalate,5017,OVOL1,cluster_3
D004051,Diethylhexyl Phthalate,144203,OVOS2P,cluster_3
D004051,Diethylhexyl Phthalate,5024,P2RX3,cluster_3
D004051,Diethylhexyl Phthalate,5028,P2RY1,cluster_3
D004051,Diethylhexyl Phthalate,64805,P2RY12,cluster_3
D004051,Diethylhexyl Phthalate,5031,P2RY6,cluster_3
D004051,Diethylhexyl Phthalate,64175,P3H1,cluster_3
D004051,Diethylhexyl Phthalate,10609,P3H4,cluster_3
D004051,Diethylhexyl Phthalate,5033,P4HA1,cluster_3
D004051,Diethylhexyl Phthalate,8974,P4HA2,cluster_3
D004051,Diethylhexyl Phthalate,5034,P4HB,cluster_3
D004051,Diethylhexyl Phthalate,645974,PABPC1L2B,cluster_3
D004051,Diethylhexyl Phthalate,29993,PACSIN1,cluster_3
D004051,Diethylhexyl Phthalate,51702,PADI3,cluster_3
D004051,Diethylhexyl Phthalate,55824,PAG1,cluster_3
D004051,Diethylhexyl Phthalate,9506,PAGE4,cluster_3
D004051,Diethylhexyl Phthalate,400961,PAIP2B,cluster_3
D004051,Diethylhexyl Phthalate,27143,PALD1,cluster_3
D004051,Diethylhexyl Phthalate,445815,PALM2AKAP2,cluster_3
D004051,Diethylhexyl Phthalate,54873,PALMD,cluster_3
D004051,Diethylhexyl Phthalate,9924,PAN2,cluster_3
D004051,Diethylhexyl Phthalate,89932,PAPLN,cluster_3
D004051,Diethylhexyl Phthalate,60676,PAPPA2,cluster_3
D004051,Diethylhexyl Phthalate,9061,PAPSS1,cluster_3
D004051,Diethylhexyl Phthalate,9060,PAPSS2,cluster_3
D004051,Diethylhexyl Phthalate,344838,PAQR9,cluster_3
D004051,Diethylhexyl Phthalate,142,PARP1,cluster_3
D004051,Diethylhexyl Phthalate,55742,PARVA,cluster_3
D004051,Diethylhexyl Phthalate,5077,PAX3,cluster_3
D004051,Diethylhexyl Phthalate,5080,PAX6,cluster_3
D004051,Diethylhexyl Phthalate,5081,PAX7,cluster_3
D004051,Diethylhexyl Phthalate,7849,PAX8,cluster_3
D004051,Diethylhexyl Phthalate,51294,PCDH12,cluster_3
D004051,Diethylhexyl Phthalate,5101,PCDH9,cluster_3
D004051,Diethylhexyl Phthalate,56126,PCDHB10,cluster_3
D004051,Diethylhexyl Phthalate,56122,PCDHB14,cluster_3
D004051,Diethylhexyl Phthalate,84333,PCGF5,cluster_3
D004051,Diethylhexyl Phthalate,5105,PCK1,cluster_3
D004051,Diethylhexyl Phthalate,5106,PCK2,cluster_3
D004051,Diethylhexyl Phthalate,5111,PCNA,cluster_3
D004051,Diethylhexyl Phthalate,27344,PCSK1N,cluster_3
D004051,Diethylhexyl Phthalate,5046,PCSK6,cluster_3
D004051,Diethylhexyl Phthalate,255738,PCSK9,cluster_3
D004051,Diethylhexyl Phthalate,80380,PDCD1LG2,cluster_3
D004051,Diethylhexyl Phthalate,50940,PDE11A,cluster_3
D004051,Diethylhexyl Phthalate,5153,PDE1B,cluster_3
D004051,Diethylhexyl Phthalate,5137,PDE1C,cluster_3
D004051,Diethylhexyl Phthalate,5138,PDE2A,cluster_3
D004051,Diethylhexyl Phthalate,5158,PDE6B,cluster_3
D004051,Diethylhexyl Phthalate,5157,PDGFRL,cluster_3
D004051,Diethylhexyl Phthalate,64714,PDIA2,cluster_3
D004051,Diethylhexyl Phthalate,10954,PDIA5,cluster_3
D004051,Diethylhexyl Phthalate,9124,PDLIM1,cluster_3
D004051,Diethylhexyl Phthalate,64236,PDLIM2,cluster_3
D004051,Diethylhexyl Phthalate,57595,PDZD4,cluster_3
D004051,Diethylhexyl Phthalate,5174,PDZK1,cluster_3
D004051,Diethylhexyl Phthalate,29951,PDZRN4,cluster_3
D004051,Diethylhexyl Phthalate,375033,PEAR1,cluster_3
D004051,Diethylhexyl Phthalate,387522,PEDS1-UBE2V1,cluster_3
D004051,Diethylhexyl Phthalate,23089,PEG10,cluster_3
D004051,Diethylhexyl Phthalate,8863,PER3,cluster_3
D004051,Diethylhexyl Phthalate,64065,PERP,cluster_3
D004051,Diethylhexyl Phthalate,8799,PEX11B,cluster_3
D004051,Diethylhexyl Phthalate,441150,PEX39,cluster_3
D004051,Diethylhexyl Phthalate,51555,PEX5L,cluster_3
D004051,Diethylhexyl Phthalate,5197,PF4V1,cluster_3
D004051,Diethylhexyl Phthalate,5214,PFKP,cluster_3
D004051,Diethylhexyl Phthalate,5223,PGAM1,cluster_3
D004051,Diethylhexyl Phthalate,27315,PGAP2,cluster_3
D004051,Diethylhexyl Phthalate,267004,PGBD3,cluster_3
D004051,Diethylhexyl Phthalate,55286,PGCKA1,cluster_3
D004051,Diethylhexyl Phthalate,80162,PGGHG,cluster_3
D004051,Diethylhexyl Phthalate,5230,PGK1,cluster_3
D004051,Diethylhexyl Phthalate,5238,PGM3,cluster_3
D004051,Diethylhexyl Phthalate,5241,PGR,cluster_3
D004051,Diethylhexyl Phthalate,221692,PHACTR1,cluster_3
D004051,Diethylhexyl Phthalate,51105,PHF20L1,cluster_3
D004051,Diethylhexyl Phthalate,22822,PHLDA1,cluster_3
D004051,Diethylhexyl Phthalate,7262,PHLDA2,cluster_3
D004051,Diethylhexyl Phthalate,100526832,PHOSPHO2-KLHL23,cluster_3
D004051,Diethylhexyl Phthalate,196500,PIANP,cluster_3
D004051,Diethylhexyl Phthalate,55022,PID1,cluster_3
D004051,Diethylhexyl Phthalate,138162,PIERCE1,cluster_3
D004051,Diethylhexyl Phthalate,63895,PIEZO2,cluster_3
D004051,Diethylhexyl Phthalate,5290,PIK3CA,cluster_3
D004051,Diethylhexyl Phthalate,5294,PIK3CG,cluster_3
D004051,Diethylhexyl Phthalate,11040,PIM2,cluster_3
D004051,Diethylhexyl Phthalate,65018,PINK1,cluster_3
D004051,Diethylhexyl Phthalate,5304,PIP,cluster_3
