gene_cards_k,cluster_id,gene_symbol,set_label
20554,cluster_3,MYO15B,primary_anywhere
20554,cluster_3,MYO18A,primary_anywhere
20554,cluster_3,MYO1D,primary_anywhere
20554,cluster_3,MYO3A,primary_anywhere
20554,cluster_3,MYO3B,primary_anywhere
20554,cluster_3,MYOF,primary_anywhere
20554,cluster_3,MYOM2,primary_anywhere
20554,cluster_3,MYT1L,primary_anywhere
20554,cluster_3,MZB1,primary_anywhere
20554,cluster_3,NAA11,primary_anywhere
20554,cluster_3,NACC2,primary_anywhere
20554,cluster_3,NADK2,primary_anywhere
20554,cluster_3,NALF1,primary_anywhere
20554,cluster_3,NAMPT,primary_anywhere
20554,cluster_3,NANOG,primary_anywhere
20554,cluster_3,NASP,primary_anywhere
20554,cluster_3,NAV1,primary_anywhere
20554,cluster_3,NCALD,primary_anywhere
20554,cluster_3,NCAM1,primary_anywhere
20554,cluster_3,NCCRP1,primary_anywhere
20554,cluster_3,NCF2,primary_anywhere
20554,cluster_3,NCOA1,primary_anywhere
20554,cluster_3,NCOR2,primary_anywhere
20554,cluster_3,NDE1,primary_anywhere
20554,cluster_3,NDRG1,primary_anywhere
20554,cluster_3,NDRG2,primary_anywhere
20554,cluster_3,NDUFA3,primary_anywhere
20554,cluster_3,NDUFA7,primary_anywhere
20554,cluster_3,NDUFB4,primary_anywhere
20554,cluster_3,NEAT1,primary_anywhere
20554,cluster_3,NEFL,primary_anywhere
20554,cluster_3,NEMP1,primary_anywhere
20554,cluster_3,NEUROG2,primary_anywhere
20554,cluster_3,NFATC2,primary_anywhere
20554,cluster_3,NFE2L2,primary_anywhere
20554,cluster_3,NFE2L3,primary_anywhere
20554,cluster_3,NFKB1,primary_anywhere
20554,cluster_3,NFKBID,primary_anywhere
20554,cluster_3,NFKBIE,primary_anywhere
20554,cluster_3,NGB,primary_anywhere
20554,cluster_3,NGF,primary_anywhere
20554,cluster_3,NIPSNAP3B,primary_anywhere
20554,cluster_3,NKD1,primary_anywhere
20554,cluster_3,NKX2-1,primary_anywhere
20554,cluster_3,NLGN1,primary_anywhere
20554,cluster_3,NLGN3,primary_anywhere
20554,cluster_3,NLRC3,primary_anywhere
20554,cluster_3,NLRP2,primary_anywhere
20554,cluster_3,NLRP3,primary_anywhere
20554,cluster_3,NLRP9,primary_anywhere
20554,cluster_3,NMI,primary_anywhere
20554,cluster_3,NNMT,primary_anywhere
20554,cluster_3,NOCT,primary_anywhere
20554,cluster_3,NOS1,primary_anywhere
20554,cluster_3,NOS2,primary_anywhere
20554,cluster_3,NOTCH1,primary_anywhere
20554,cluster_3,NOVA1,primary_anywhere
20554,cluster_3,NPAS3,primary_anywhere
20554,cluster_3,NPAS4,primary_anywhere
20554,cluster_3,NPIPB4,primary_anywhere
20554,cluster_3,NPNT,primary_anywhere
20554,cluster_3,NPPB,primary_anywhere
20554,cluster_3,NPR3,primary_anywhere
20554,cluster_3,NPTX1,primary_anywhere
20554,cluster_3,NPTX2,primary_anywhere
20554,cluster_3,NPY1R,primary_anywhere
20554,cluster_3,NPY2R,primary_anywhere
20554,cluster_3,NQO1,primary_anywhere
20554,cluster_3,NR1I2,primary_anywhere
20554,cluster_3,NR1I3,primary_anywhere
20554,cluster_3,NR3C1,primary_anywhere
20554,cluster_3,NR4A2,primary_anywhere
20554,cluster_3,NRCAM,primary_anywhere
20554,cluster_3,NRF1,primary_anywhere
20554,cluster_3,NRXN1,primary_anywhere
20554,cluster_3,NRXN2,primary_anywhere
20554,cluster_3,NT5DC2,primary_anywhere
20554,cluster_3,NT5E,primary_anywhere
20554,cluster_3,NTHL1,primary_anywhere
20554,cluster_3,NTN1,primary_anywhere
20554,cluster_3,NTRK3,primary_anywhere
20554,cluster_3,NTS,primary_anywhere
20554,cluster_3,NUBP2,primary_anywhere
20554,cluster_3,NUDT10,primary_anywhere
20554,cluster_3,NUMBL,primary_anywhere
20554,cluster_3,NUPR1,primary_anywhere
20554,cluster_3,OBSCN-AS1,primary_anywhere
20554,cluster_3,OCLN,primary_anywhere
20554,cluster_3,ODAD2,primary_anywhere
20554,cluster_3,ODAPH,primary_anywhere
20554,cluster_3,OLA1,primary_anywhere
20554,cluster_3,OLFM4,primary_anywhere
20554,cluster_3,OLFML2A,primary_anywhere
20554,cluster_3,OLFML2B,primary_anywhere
20554,cluster_3,OLFML3,primary_anywhere
20554,cluster_3,OLIG3,primary_anywhere
20554,cluster_3,OMD,primary_anywhere
20554,cluster_3,ONECUT2,primary_anywhere
20554,cluster_3,OOEP,primary_anywhere
20554,cluster_3,OPTC,primary_anywhere
20554,cluster_3,OR2A7,primary_anywhere
20554,cluster_3,OR51B2,primary_anywhere
20554,cluster_3,OSBP2,primary_anywhere
20554,cluster_3,OSTF1,primary_anywhere
20554,cluster_3,OTX2,primary_anywhere
20554,cluster_3,OVOL1,primary_anywhere
20554,cluster_3,OVOS2P,primary_anywhere
20554,cluster_3,P2RX3,primary_anywhere
20554,cluster_3,P2RY1,primary_anywhere
20554,cluster_3,P2RY12,primary_anywhere
20554,cluster_3,P2RY6,primary_anywhere
20554,cluster_3,P3H4,primary_anywhere
20554,cluster_3,P4HA1,primary_anywhere
20554,cluster_3,P4HB,primary_anywhere
20554,cluster_3,PACSIN1,primary_anywhere
20554,cluster_3,PADI3,primary_anywhere
20554,cluster_3,PAG1,primary_anywhere
20554,cluster_3,PALD1,primary_anywhere
20554,cluster_3,PALM2AKAP2,primary_anywhere
20554,cluster_3,PALMD,primary_anywhere
20554,cluster_3,PAN2,primary_anywhere
20554,cluster_3,PAPPA2,primary_anywhere
20554,cluster_3,PAPSS1,primary_anywhere
20554,cluster_3,PAPSS2,primary_anywhere
20554,cluster_3,PAQR9,primary_anywhere
20554,cluster_3,PARP1,primary_anywhere
20554,cluster_3,PARVA,primary_anywhere
20554,cluster_3,PAX3,primary_anywhere
20554,cluster_3,PAX6,primary_anywhere
20554,cluster_3,PAX8,primary_anywhere
20554,cluster_3,PCDH12,primary_anywhere
20554,cluster_3,PCDH9,primary_anywhere
20554,cluster_3,PCK1,primary_anywhere
20554,cluster_3,PCK2,primary_anywhere
20554,cluster_3,PCNA,primary_anywhere
20554,cluster_3,PCSK1N,primary_anywhere
20554,cluster_3,PCSK6,primary_anywhere
20554,cluster_3,PCSK9,primary_anywhere
20554,cluster_3,PDCD1LG2,primary_anywhere
20554,cluster_3,PDE11A,primary_anywhere
20554,cluster_3,PDE1B,primary_anywhere
20554,cluster_3,PDE1C,primary_anywhere
20554,cluster_3,PDE2A,primary_anywhere
20554,cluster_3,PDE6B,primary_anywhere
20554,cluster_3,PDGFRL,primary_anywhere
20554,cluster_3,PDIA2,primary_anywhere
20554,cluster_3,PDIA5,primary_anywhere
20554,cluster_3,PDLIM1,primary_anywhere
20554,cluster_3,PDZK1,primary_anywhere
20554,cluster_3,PDZRN4,primary_anywhere
20554,cluster_3,PEAR1,primary_anywhere
20554,cluster_3,PEG10,primary_anywhere
20554,cluster_3,PER3,primary_anywhere
20554,cluster_3,PERP,primary_anywhere
20554,cluster_3,PEX11B,primary_anywhere
20554,cluster_3,PEX5L,primary_anywhere
20554,cluster_3,PF4V1,primary_anywhere
20554,cluster_3,PFAS,primary_anywhere
20554,cluster_3,PFKP,primary_anywhere
20554,cluster_3,PGAM1,primary_anywhere
20554,cluster_3,PGAP2,primary_anywhere
20554,cluster_3,PGBD3,primary_anywhere
20554,cluster_3,PGGHG,primary_anywhere
20554,cluster_3,PGK1,primary_anywhere
20554,cluster_3,PGM3,primary_anywhere
20554,cluster_3,PGR,primary_anywhere
20554,cluster_3,PHACTR1,primary_anywhere
20554,cluster_3,PHF20L1,primary_anywhere
20554,cluster_3,PHLDA2,primary_anywhere
20554,cluster_3,PID1,primary_anywhere
20554,cluster_3,PIERCE1,primary_anywhere
20554,cluster_3,PIEZO2,primary_anywhere
20554,cluster_3,PIK3CA,primary_anywhere
20554,cluster_3,PIK3CG,primary_anywhere
20554,cluster_3,PINK1,primary_anywhere
20554,cluster_3,PIP,primary_anywhere
20554,cluster_3,PIPOX,primary_anywhere
20554,cluster_3,PITX2,primary_anywhere
20554,cluster_3,PKM,primary_anywhere
20554,cluster_3,PLA2G12A,primary_anywhere
20554,cluster_3,PLA2G15,primary_anywhere
20554,cluster_3,PLA2G2A,primary_anywhere
20554,cluster_3,PLA2G4A,primary_anywhere
20554,cluster_3,PLAC8,primary_anywhere
20554,cluster_3,PLAU,primary_anywhere
20554,cluster_3,PLAUR,primary_anywhere
20554,cluster_3,PLCD1,primary_anywhere
20554,cluster_3,PLCH1,primary_anywhere
20554,cluster_3,PLD1,primary_anywhere
20554,cluster_3,PLD5,primary_anywhere
20554,cluster_3,PLEKHG1,primary_anywhere
20554,cluster_3,PLEKHG4,primary_anywhere
20554,cluster_3,PLEKHH2,primary_anywhere
20554,cluster_3,PLG,primary_anywhere
20554,cluster_3,PLGLB1,primary_anywhere
20554,cluster_3,PLIN2,primary_anywhere
20554,cluster_3,PLIN5,primary_anywhere
20554,cluster_3,PLN,primary_anywhere
20554,cluster_3,PLOD3,primary_anywhere
20554,cluster_3,PLP2,primary_anywhere
20554,cluster_3,PLPPR4,primary_anywhere
20554,cluster_3,PLSCR1,primary_anywhere
20554,cluster_3,PMEL,primary_anywhere
20554,cluster_3,PMP22,primary_anywhere
20554,cluster_3,POLB,primary_anywhere
20554,cluster_3,POLD1,primary_anywhere
20554,cluster_3,POLD3,primary_anywhere
20554,cluster_3,POU5F1,primary_anywhere
20554,cluster_3,PPARA,primary_anywhere
20554,cluster_3,PPARD,primary_anywhere
20554,cluster_3,PPARG,primary_anywhere
20554,cluster_3,PPARGC1A,primary_anywhere
20554,cluster_3,PPFIBP1,primary_anywhere
20554,cluster_3,PPIC,primary_anywhere
20554,cluster_3,PPM1A,primary_anywhere
20554,cluster_3,PPM1G,primary_anywhere
20554,cluster_3,PPP1R14B,primary_anywhere
20554,cluster_3,PPP1R17,primary_anywhere
20554,cluster_3,PPP1R1B,primary_anywhere
20554,cluster_3,PPP1R3C,primary_anywhere
20554,cluster_3,PPY,primary_anywhere
20554,cluster_3,PRADC1,primary_anywhere
20554,cluster_3,PRDM12,primary_anywhere
20554,cluster_3,PRDM14,primary_anywhere
20554,cluster_3,PRDM16,primary_anywhere
20554,cluster_3,PRDM6,primary_anywhere
20554,cluster_3,PRELID3A,primary_anywhere
20554,cluster_3,PRKCA,primary_anywhere
20554,cluster_3,PRKCB,primary_anywhere
20554,cluster_3,PRKCD,primary_anywhere
20554,cluster_3,PRKCG,primary_anywhere
20554,cluster_3,PRKCH,primary_anywhere
20554,cluster_3,PRKCZ,primary_anywhere
20554,cluster_3,PRKN,primary_anywhere
20554,cluster_3,PRLR,primary_anywhere
20554,cluster_3,PROK2,primary_anywhere
20554,cluster_3,PROSER2,primary_anywhere
20554,cluster_3,PRPH,primary_anywhere
20554,cluster_3,PRRT2,primary_anywhere
20554,cluster_3,PRRX1,primary_anywhere
20554,cluster_3,PRRX2,primary_anywhere
20554,cluster_3,PRSS1,primary_anywhere
20554,cluster_3,PRSS23,primary_anywhere
20554,cluster_3,PRSS37,primary_anywhere
20554,cluster_3,PSD2,primary_anywhere
20554,cluster_3,PSD3,primary_anywhere
20554,cluster_3,PSIP1,primary_anywhere
20554,cluster_3,PSMA3-AS1,primary_anywhere
20554,cluster_3,PSMB9,primary_anywhere
20554,cluster_3,PSMD9,primary_anywhere
20554,cluster_3,PSTPIP1,primary_anywhere
20554,cluster_3,PSTPIP2,primary_anywhere
20554,cluster_3,PTEN,primary_anywhere
20554,cluster_3,PTGDR,primary_anywhere
20554,cluster_3,PTGER1,primary_anywhere
20554,cluster_3,PTGER2,primary_anywhere
20554,cluster_3,PTGER3,primary_anywhere
20554,cluster_3,PTGER4,primary_anywhere
20554,cluster_3,PTGES,primary_anywhere
20554,cluster_3,PTGES2,primary_anywhere
20554,cluster_3,PTGES3,primary_anywhere
20554,cluster_3,PTGFR,primary_anywhere
20554,cluster_3,PTGS1,primary_anywhere
20554,cluster_3,PTGS2,primary_anywhere
20554,cluster_3,PTHLH,primary_anywhere
20554,cluster_3,PTP4A1,primary_anywhere
20554,cluster_3,PTPN3,primary_anywhere
20554,cluster_3,PTPRN2,primary_anywhere
20554,cluster_3,PTPRT,primary_anywhere
20554,cluster_3,PTPRZ1,primary_anywhere
20554,cluster_3,PTS,primary_anywhere
20554,cluster_3,PTX3,primary_anywhere
20554,cluster_3,PURG,primary_anywhere
20554,cluster_3,PXDN,primary_anywhere
20554,cluster_3,PXN,primary_anywhere
20554,cluster_3,PYGL,primary_anywhere
20554,cluster_3,PYGM,primary_anywhere
20554,cluster_3,PYHIN1,primary_anywhere
20554,cluster_3,PZP,primary_anywhere
20554,cluster_3,QKI,primary_anywhere
20554,cluster_3,QRSL1,primary_anywhere
20554,cluster_3,QTMAN,primary_anywhere
20554,cluster_3,RAB25,primary_anywhere
20554,cluster_3,RAB2A,primary_anywhere
20554,cluster_3,RAB32,primary_anywhere
20554,cluster_3,RAB43,primary_anywhere
20554,cluster_3,RAD51B,primary_anywhere
20554,cluster_3,RAMP1,primary_anywhere
20554,cluster_3,RAMP2,primary_anywhere
20554,cluster_3,RAP1GAP2,primary_anywhere
20554,cluster_3,RAPGEF3,primary_anywhere
20554,cluster_3,RAPGEFL1,primary_anywhere
20554,cluster_3,RARA,primary_anywhere
20554,cluster_3,RARRES2,primary_anywhere
20554,cluster_3,RASAL1,primary_anywhere
20554,cluster_3,RBBP4,primary_anywhere
20554,cluster_3,RBFOX1,primary_anywhere
20554,cluster_3,RBM3,primary_anywhere
20554,cluster_3,RBM38,primary_anywhere
20554,cluster_3,RBM4B,primary_anywhere
20554,cluster_3,RBM6,primary_anywhere
20554,cluster_3,RBP4,primary_anywhere
20554,cluster_3,RBP7,primary_anywhere
20554,cluster_3,RCAN1,primary_anywhere
20554,cluster_3,RCAN3,primary_anywhere
20554,cluster_3,RCBTB1,primary_anywhere
20554,cluster_3,RCC1L,primary_anywhere
20554,cluster_3,RCC2,primary_anywhere
20554,cluster_3,RCN1,primary_anywhere
20554,cluster_3,RDH12,primary_anywhere
20554,cluster_3,REEP5,primary_anywhere
20554,cluster_3,RELA,primary_anywhere
20554,cluster_3,RENBP,primary_anywhere
20554,cluster_3,RER1,primary_anywhere
20554,cluster_3,RERE,primary_anywhere
20554,cluster_3,RET,primary_anywhere
20554,cluster_3,REXO2,primary_anywhere
20554,cluster_3,RFPL1,primary_anywhere
20554,cluster_3,RFX4,primary_anywhere
20554,cluster_3,RGMA,primary_anywhere
20554,cluster_3,RGN,primary_anywhere
20554,cluster_3,RGS16,primary_anywhere
20554,cluster_3,RGS2,primary_anywhere
20554,cluster_3,RGS3,primary_anywhere
20554,cluster_3,RGS9BP,primary_anywhere
20554,cluster_3,RHBDF2,primary_anywhere
20554,cluster_3,RHOU,primary_anywhere
20554,cluster_3,RIGI,primary_anywhere
20554,cluster_3,RIMS2,primary_anywhere
20554,cluster_3,RIN3,primary_anywhere
20554,cluster_3,RLBP1,primary_anywhere
20554,cluster_3,RNASET2,primary_anywhere
20554,cluster_3,RNF175,primary_anywhere
20554,cluster_3,RNF183,primary_anywhere
20554,cluster_3,RNF212,primary_anywhere
20554,cluster_3,RP2,primary_anywhere
20554,cluster_3,RPA1,primary_anywhere
20554,cluster_3,RPH3A,primary_anywhere
20554,cluster_3,RPH3AL,primary_anywhere
20554,cluster_3,RPL29,primary_anywhere
20554,cluster_3,RPL34,primary_anywhere
20554,cluster_3,RPL36A-HNRNPH2,primary_anywhere
20554,cluster_3,RPL37,primary_anywhere
20554,cluster_3,RPL37A,primary_anywhere
20554,cluster_3,RPL7L1,primary_anywhere
20554,cluster_3,RPS15,primary_anywhere
20554,cluster_3,RPS19,primary_anywhere
20554,cluster_3,RPS2,primary_anywhere
20554,cluster_3,RPS27,primary_anywhere
20554,cluster_3,RPS27L,primary_anywhere
20554,cluster_3,RPS28,primary_anywhere
20554,cluster_3,RPS6KA4,primary_anywhere
20554,cluster_3,RPS6KB1,primary_anywhere
20554,cluster_3,RPSAP52,primary_anywhere
20554,cluster_3,RRBP1,primary_anywhere
20554,cluster_3,RREB1,primary_anywhere
20554,cluster_3,RSL24D1,primary_anywhere
20554,cluster_3,RSPH1,primary_anywhere
20554,cluster_3,RSPH9,primary_anywhere
20554,cluster_3,RTN1,primary_anywhere
20554,cluster_3,RTN4RL1,primary_anywhere
20554,cluster_3,RUNX1,primary_anywhere
20554,cluster_3,RUNX1T1,primary_anywhere
20554,cluster_3,RUNX2,primary_anywhere
20554,cluster_3,RUVBL1,primary_anywhere
20554,cluster_3,RXFP2,primary_anywhere
20554,cluster_3,RXRA,primary_anywhere
20554,cluster_3,RXRB,primary_anywhere
20554,cluster_3,RXRG,primary_anywhere
20554,cluster_3,RYR2,primary_anywhere
20554,cluster_3,S100A10,primary_anywhere
20554,cluster_3,S100A11,primary_anywhere
20554,cluster_3,S100A14,primary_anywhere
20554,cluster_3,S100A16,primary_anywhere
20554,cluster_3,S100A4,primary_anywhere
20554,cluster_3,S100A6,primary_anywhere
20554,cluster_3,S100A8,primary_anywhere
20554,cluster_3,S100A9,primary_anywhere
20554,cluster_3,S100P,primary_anywhere
20554,cluster_3,S1PR5,primary_anywhere
20554,cluster_3,SALL1,primary_anywhere
20554,cluster_3,SALL2,primary_anywhere
20554,cluster_3,SALL4,primary_anywhere
20554,cluster_3,SAMD15,primary_anywhere
20554,cluster_3,SAMD4A,primary_anywhere
20554,cluster_3,SAMHD1,primary_anywhere
20554,cluster_3,SAPCD1,primary_anywhere
20554,cluster_3,SARDH,primary_anywhere
20554,cluster_3,SAT1,primary_anywhere
20554,cluster_3,SATB2,primary_anywhere
20554,cluster_3,SAXO4,primary_anywhere
20554,cluster_3,SCAF11,primary_anywhere
20554,cluster_3,SCARB1,primary_anywhere
20554,cluster_3,SCARB2,primary_anywhere
20554,cluster_3,SCD5,primary_anywhere
20554,cluster_3,SCFD2,primary_anywhere
20554,cluster_3,SCG5,primary_anywhere
20554,cluster_3,SCGN,primary_anywhere
20554,cluster_3,SCIN,primary_anywhere
20554,cluster_3,SCN10A,primary_anywhere
20554,cluster_3,SCN1A,primary_anywhere
20554,cluster_3,SCN4A,primary_anywhere
20554,cluster_3,SCN4B,primary_anywhere
20554,cluster_3,SDC4,primary_anywhere
20554,cluster_3,SDK1,primary_anywhere
20554,cluster_3,SDK2,primary_anywhere
20554,cluster_3,SDR42E1,primary_anywhere
20554,cluster_3,SEC14L4,primary_anywhere
20554,cluster_3,SEC16B,primary_anywhere
20554,cluster_3,SEC24D,primary_anywhere
20554,cluster_3,SEC31B,primary_anywhere
20554,cluster_3,SEC61G,primary_anywhere
20554,cluster_3,SELENBP1,primary_anywhere
20554,cluster_3,SELP,primary_anywhere
20554,cluster_3,SEMA6A,primary_anywhere
20554,cluster_3,SEPTIN4,primary_anywhere
20554,cluster_3,SERPINA10,primary_anywhere
20554,cluster_3,SERPINA11,primary_anywhere
20554,cluster_3,SERPINA3,primary_anywhere
20554,cluster_3,SERPINA5,primary_anywhere
20554,cluster_3,SERPINB2,primary_anywhere
20554,cluster_3,SERPINB9,primary_anywhere
20554,cluster_3,SERPINE1,primary_anywhere
20554,cluster_3,SERPINE2,primary_anywhere
20554,cluster_3,SERPINF1,primary_anywhere
20554,cluster_3,SERPINF2,primary_anywhere
20554,cluster_3,SERPING1,primary_anywhere
20554,cluster_3,SERPINI1,primary_anywhere
20554,cluster_3,SF1,primary_anywhere
20554,cluster_3,SFN,primary_anywhere
20554,cluster_3,SFRP1,primary_anywhere
20554,cluster_3,SFRP2,primary_anywhere
20554,cluster_3,SFXN3,primary_anywhere
20554,cluster_3,SGIP1,primary_anywhere
20554,cluster_3,SGK1,primary_anywhere
20554,cluster_3,SGK2,primary_anywhere
20554,cluster_3,SGMS2,primary_anywhere
20554,cluster_3,SGPP1,primary_anywhere
20554,cluster_3,SH2D4A,primary_anywhere
20554,cluster_3,SH3BGRL3,primary_anywhere
20554,cluster_3,SH3KBP1,primary_anywhere
20554,cluster_3,SHBG,primary_anywhere
20554,cluster_3,SHISA2,primary_anywhere
20554,cluster_3,SHOX,primary_anywhere
20554,cluster_3,SIGLEC1,primary_anywhere
20554,cluster_3,SIRT1,primary_anywhere
20554,cluster_3,SIVA1,primary_anywhere
20554,cluster_3,SIX2,primary_anywhere
20554,cluster_3,SIX3,primary_anywhere
20554,cluster_3,SIX6,primary_anywhere
20554,cluster_3,SKIDA1,primary_anywhere
20554,cluster_3,SLC13A4,primary_anywhere
20554,cluster_3,SLC16A3,primary_anywhere
20554,cluster_3,SLC17A7,primary_anywhere
20554,cluster_3,SLC1A1,primary_anywhere
20554,cluster_3,SLC1A2,primary_anywhere
20554,cluster_3,SLC1A6,primary_anywhere
20554,cluster_3,SLC25A12,primary_anywhere
20554,cluster_3,SLC25A27,primary_anywhere
20554,cluster_3,SLC25A35,primary_anywhere
20554,cluster_3,SLC25A45,primary_anywhere
20554,cluster_3,SLC26A10P,primary_anywhere
20554,cluster_3,SLC27A6,primary_anywhere
20554,cluster_3,SLC29A1,primary_anywhere
20554,cluster_3,SLC29A4,primary_anywhere
20554,cluster_3,SLC2A1,primary_anywhere
20554,cluster_3,SLC2A3,primary_anywhere
20554,cluster_3,SLC2A4,primary_anywhere
20554,cluster_3,SLC30A3,primary_anywhere
20554,cluster_3,SLC39A5,primary_anywhere
20554,cluster_3,SLC40A1,primary_anywhere
20554,cluster_3,SLC43A2,primary_anywhere
20554,cluster_3,SLC44A3,primary_anywhere
20554,cluster_3,SLC47A1,primary_anywhere
20554,cluster_3,SLC47A2,primary_anywhere
20554,cluster_3,SLC4A1,primary_anywhere
20554,cluster_3,SLC5A12,primary_anywhere
20554,cluster_3,SLC5A4,primary_anywhere
20554,cluster_3,SLC6A12,primary_anywhere
20554,cluster_3,SLC7A11,primary_anywhere
20554,cluster_3,SLC7A14,primary_anywhere
20554,cluster_3,SLC7A5,primary_anywhere
20554,cluster_3,SLC7A7,primary_anywhere
20554,cluster_3,SLCO1A2,primary_anywhere
20554,cluster_3,SLCO1B1,primary_anywhere
20554,cluster_3,SLCO2A1,primary_anywhere
20554,cluster_3,SLIT3,primary_anywhere
20554,cluster_3,SLN,primary_anywhere
20554,cluster_3,SLX1A,primary_anywhere
20554,cluster_3,SMAD9,primary_anywhere
20554,cluster_3,SMARCA2,primary_anywhere
20554,cluster_3,SMC1A,primary_anywhere
20554,cluster_3,SMIM2,primary_anywhere
20554,cluster_3,SMOC1,primary_anywhere
20554,cluster_3,SMOC2,primary_anywhere
20554,cluster_3,SMPD1,primary_anywhere
20554,cluster_3,SMPDL3A,primary_anywhere
20554,cluster_3,SMPDL3B,primary_anywhere
20554,cluster_3,SMTN,primary_anywhere
20554,cluster_3,SMYD2,primary_anywhere
20554,cluster_3,SNAI1,primary_anywhere
20554,cluster_3,SNORA64,primary_anywhere
20554,cluster_3,SNORA65,primary_anywhere
20554,cluster_3,SNORA72,primary_anywhere
20554,cluster_3,SNX24,primary_anywhere
20554,cluster_3,SOD1,primary_anywhere
20554,cluster_3,SOD2,primary_anywhere
20554,cluster_3,SON,primary_anywhere
20554,cluster_3,SORBS2,primary_anywhere
20554,cluster_3,SORCS1,primary_anywhere
20554,cluster_3,SOST,primary_anywhere
20554,cluster_3,SOWAHC,primary_anywhere
20554,cluster_3,SOX10,primary_anywhere
20554,cluster_3,SOX2,primary_anywhere
20554,cluster_3,SOX5,primary_anywhere
20554,cluster_3,SOX7,primary_anywhere
20554,cluster_3,SP110,primary_anywhere
20554,cluster_3,SP3,primary_anywhere
20554,cluster_3,SPAG17,primary_anywhere
20554,cluster_3,SPAG6,primary_anywhere
20554,cluster_3,SPATA33,primary_anywhere
20554,cluster_3,SPATS1,primary_anywhere
20554,cluster_3,SPDYA,primary_anywhere
20554,cluster_3,SPECC1,primary_anywhere
20554,cluster_3,SPHKAP,primary_anywhere
20554,cluster_3,SPINK5,primary_anywhere
20554,cluster_3,SPINT2,primary_anywhere
20554,cluster_3,SPMIP3,primary_anywhere
20554,cluster_3,SPNS2,primary_anywhere
20554,cluster_3,SPOCK1,primary_anywhere
20554,cluster_3,SPOPL,primary_anywhere
20554,cluster_3,SPP1,primary_anywhere
